date,ewe_row,ewe_col,n_depths,min_depth,max_depth,cast_nitrogen_int_mmol_m2,cast_nitrogen_int_gN_m2,cast_nitrogen_avg_mmol_L,cast_nitrogen_avg_umol_L
2019-03-30,18,19,2,0.1,20.0,240.392,3.3670986264000002,0.01208,12.08
2019-03-30,19,10,2,0.1,20.0,175.91600000000003,2.4640026372000006,0.008840000000000002,8.840000000000002
2019-03-30,20,14,2,0.1,20.0,221.089,3.0967272963,0.011110000000000002,11.110000000000001
2019-03-30,20,26,2,0.1,20.0,236.9095,3.3183202936500003,0.011905,11.905000000000001
2019-03-30,21,6,2,0.1,20.0,223.77549999999997,3.1343562958499995,0.011245,11.245
2019-03-30,39,29,2,0.1,20.0,141.887,1.9873686429000001,0.007130000000000001,7.130000000000001
2019-03-30,46,18,2,0.1,20.0,175.31899999999996,2.4556406372999997,0.008809999999999998,8.809999999999999
2019-03-30,52,3,2,0.1,20.0,321.28549999999996,4.50014961285,0.016145,16.145
2019-03-30,52,16,2,0.1,20.0,239.4965,3.3545556265500003,0.012035,12.035
2019-03-30,55,11,2,0.1,20.0,276.013,3.8660312870999998,0.013869999999999999,13.87
2019-03-30,68,19,2,0.1,20.0,275.7145,3.86185028715,0.013855000000000001,13.855
2019-03-30,97,62,2,0.1,20.0,256.11299999999994,3.587297957099999,0.012869999999999998,12.869999999999997
2019-03-30,97,68,2,0.1,20.0,286.75899999999996,4.0165472853,0.01441,14.409999999999998
2019-03-30,101,66,2,0.1,20.0,264.073,3.6987912891,0.013269999999999999,13.27
2019-03-30,102,59,2,0.1,20.0,266.65999999999997,3.7350266219999995,0.013399999999999999,13.399999999999999
2019-04-08,18,19,2,0.1,20.0,171.936,2.4082559712,0.00864,8.64
2019-04-08,19,10,2,0.1,20.0,445.1629999999999,6.235264592099999,0.022369999999999998,22.369999999999997
2019-04-08,20,14,2,0.1,20.0,277.207,3.8827552869,0.013930000000000001,13.930000000000001
2019-04-08,20,26,2,0.1,20.0,144.87199999999999,2.0291786424,0.007279999999999999,7.279999999999999
2019-04-08,21,6,2,0.1,20.0,429.243,6.0122779281000005,0.02157,21.57
2019-04-08,39,29,2,0.1,20.0,75.222,1.0536119873999998,0.00378,3.78
2019-04-08,46,18,2,0.1,20.0,253.725,3.5538499575,0.01275,12.75
2019-04-08,52,3,2,0.1,20.0,337.6035,4.72871094345,0.016965,16.965
2019-04-08,52,16,2,0.1,20.0,251.73499999999999,3.5259766244999997,0.01265,12.65
2019-04-08,52,34,2,0.1,20.0,151.73749999999998,2.12534164125,0.007625,7.625
2019-04-08,55,11,2,0.1,20.0,461.97849999999994,6.47079425595,0.023215,23.215
2019-04-08,58,43,2,0.1,20.0,116.5145,1.63198364715,0.005855000000000001,5.855
2019-04-08,60,37,2,0.1,20.0,161.6875,2.26470830625,0.008125,8.125
2019-04-08,68,19,2,0.1,20.0,460.7845,6.45407025615,0.023155000000000002,23.155
2019-04-10,97,62,2,0.1,20.0,255.01850000000002,3.5719676239500004,0.012815000000000002,12.815000000000001
2019-04-10,97,68,2,0.1,20.0,275.61499999999995,3.8604566204999995,0.013849999999999998,13.849999999999998
2019-04-10,101,66,2,0.1,20.0,299.5945,4.19633028315,0.015054999999999999,15.055
2019-04-10,102,59,2,0.1,20.0,201.28849999999994,2.8193876329499994,0.010114999999999999,10.114999999999998
2019-04-16,46,18,2,0.1,20.0,379.493,5.3154446031,0.01907,19.07
2019-04-16,52,3,2,0.1,20.0,372.12999999999994,5.212313270999999,0.018699999999999998,18.7
2019-04-16,52,16,2,0.1,20.0,391.5324999999999,5.484078267749999,0.019674999999999998,19.674999999999997
2019-04-16,52,34,2,0.1,20.0,163.4785,2.28979430595,0.008215,8.215
2019-04-16,55,11,2,0.1,20.0,412.62649999999996,5.77953559755,0.020735,20.735
2019-04-16,58,43,2,0.1,20.0,139.79749999999999,1.9581016432499998,0.007024999999999999,7.0249999999999995
2019-04-16,60,37,2,0.1,20.0,120.79299999999999,1.6919113130999999,0.00607,6.07
2019-04-16,68,19,2,0.1,20.0,360.38899999999995,5.0478606062999996,0.01811,18.11
2019-04-16,80,51,2,0.1,20.0,274.7195,3.84791362065,0.013805,13.805
2019-04-16,87,47,2,0.1,20.0,301.7835,4.22699094945,0.015165000000000001,15.165000000000001
2019-04-16,88,58,2,0.1,20.0,337.0065,4.72034894355,0.016935000000000002,16.935000000000002
2019-04-16,92,50,2,0.1,20.0,359.991,5.0422859397,0.01809,18.09
2019-04-17,97,62,2,0.1,20.0,278.59999999999997,3.90226662,0.014,14.0
2019-04-17,97,68,2,0.1,20.0,339.89199999999994,4.760765276399999,0.017079999999999998,17.08
2019-04-17,101,66,2,0.1,20.0,265.3665,3.7169089555499997,0.013335,13.334999999999999
2019-04-17,102,59,2,0.1,20.0,232.3325,3.25421162775,0.011675000000000001,11.675
2019-04-18,121,52,2,0.1,20.0,353.9215,4.95727227405,0.017785,17.785
2019-04-18,125,46,2,0.1,20.0,383.1745,5.367010269150001,0.019255,19.255000000000003
2019-04-18,127,30,2,0.1,20.0,195.41799999999998,2.7371613006,0.00982,9.82
2019-04-18,128,31,2,0.1,20.0,177.01049999999998,2.4793329703499998,0.008895,8.895
2019-04-18,130,55,2,0.1,20.0,392.42799999999994,5.496621267599999,0.019719999999999998,19.72
2019-04-18,133,44,2,0.1,20.0,382.67699999999996,5.3600419359,0.01923,19.23
2019-04-18,137,46,2,0.1,20.0,398.49749999999995,5.581634933249999,0.020024999999999998,20.025
2019-04-19,18,19,2,0.1,20.0,220.39249999999998,3.08697162975,0.011075,11.075
2019-04-19,19,10,2,0.1,20.0,395.71149999999994,5.542612267049999,0.019884999999999996,19.884999999999998
2019-04-19,20,14,2,0.1,20.0,299.19649999999996,4.19075561655,0.015034999999999998,15.034999999999998
2019-04-19,20,26,2,0.1,20.0,196.31349999999995,2.7497043004499995,0.009864999999999999,9.864999999999998
2019-04-19,21,6,2,0.1,20.0,398.2985,5.5788475999500005,0.020015,20.015
2019-04-23,121,52,2,0.1,20.0,362.379,5.0757339393,0.01821,18.21
2019-04-23,130,55,2,0.1,20.0,401.0845,5.61787026615,0.020155000000000003,20.155
2019-04-24,39,29,2,0.1,20.0,240.4915,3.36849229305,0.012085,12.085
2019-04-24,125,46,2,0.1,20.0,378.39849999999996,5.30011426995,0.019015,19.015
2019-04-25,52,34,2,0.1,20.0,141.98649999999998,1.9887623095499998,0.007135,7.135
2019-04-25,58,43,2,0.1,20.0,187.3585,2.62427430195,0.009415000000000001,9.415000000000001
2019-04-25,60,37,2,0.1,20.0,143.9765,2.01663564255,0.007235,7.235
2019-04-25,127,30,2,0.1,20.0,184.3735,2.58246430245,0.009265,9.265
2019-04-25,128,31,2,0.1,20.0,245.96399999999997,3.4451439587999997,0.01236,12.36
2019-04-25,133,44,2,0.1,20.0,423.27299999999997,5.9286579291,0.02127,21.27
2019-04-25,137,46,2,0.1,20.0,403.0745,5.64574359915,0.020255000000000002,20.255000000000003
2019-05-07,127,30,2,0.1,20.0,159.4985,2.23404763995,0.008015000000000001,8.015
2019-05-07,128,31,2,0.1,20.0,196.91049999999998,2.75806630035,0.009895,9.895
2019-05-07,133,44,2,0.1,20.0,305.86299999999994,4.2841312821,0.015369999999999998,15.369999999999997
2019-05-07,137,46,2,0.1,20.0,358.8965,5.0269556065500005,0.018035,18.035
2019-05-09,46,18,2,0.1,20.0,190.54249999999996,2.6688716347499994,0.009574999999999998,9.575
2019-05-09,52,3,2,0.1,20.0,152.13549999999998,2.1309163078499997,0.007645,7.645
2019-05-09,52,16,2,0.1,20.0,118.90249999999999,1.6654316467499999,0.005974999999999999,5.975
2019-05-09,52,34,2,0.1,20.0,207.75599999999997,2.9099759651999997,0.01044,10.44
2019-05-09,55,11,2,0.1,20.0,58.406499999999994,0.81808232355,0.002935,2.935
2019-05-09,58,43,2,0.1,20.0,177.20949999999996,2.4821203036499995,0.008905,8.905
2019-05-09,60,37,2,0.1,20.0,151.9365,2.12812897455,0.007635,7.635000000000001
2019-05-09,68,19,2,0.1,20.0,26.666,0.3735026622,0.00134,1.34
2019-05-09,80,51,2,0.1,20.0,181.08999999999997,2.5364733029999997,0.0091,9.1
2019-05-09,88,58,2,0.1,20.0,194.52249999999998,2.72461830075,0.009775,9.775
2019-05-09,92,50,2,0.1,20.0,160.195,2.2438033065,0.00805,8.05
2019-05-09,97,62,2,0.1,20.0,258.7995,3.6249269566500004,0.013005000000000003,13.005000000000003
2019-05-09,97,68,2,0.1,20.0,242.48149999999995,3.3963656260499993,0.012184999999999998,12.184999999999999
2019-05-09,101,66,2,0.1,20.0,211.935,2.9685099645,0.01065,10.65
2019-05-09,102,59,2,0.1,20.0,161.787,2.2661019729,0.00813,8.13
2019-05-09,121,52,2,0.1,20.0,201.48749999999998,2.82217496625,0.010125,10.125
2019-05-09,125,46,2,0.1,20.0,181.1895,2.53786696965,0.009105,9.105
2019-05-09,130,55,2,0.1,20.0,51.4415,0.72052565805,0.002585,2.585
2019-05-20,52,3,2,0.1,20.0,178.40349999999998,2.49884430345,0.008964999999999999,8.965
2019-05-20,68,19,2,0.1,20.0,126.8625,1.77692497875,0.006375,6.375
2019-05-20,121,52,2,0.1,20.0,204.8705,2.86955963235,0.010295,10.295
2019-05-20,125,46,2,0.1,20.0,369.0455,5.16910960485,0.018545000000000002,18.545
2019-05-20,130,55,2,0.1,20.0,366.359,5.1314806053,0.01841,18.41
2019-05-21,127,30,2,0.1,20.0,176.2145,2.4681836371499997,0.008855,8.855
2019-05-21,128,31,2,0.1,20.0,231.43699999999995,3.2416686278999993,0.01163,11.629999999999999
2019-05-21,133,44,2,0.1,20.0,393.5224999999999,5.511951600749999,0.019774999999999997,19.775
2019-05-21,137,46,2,0.1,20.0,394.02,5.5189199339999995,0.0198,19.8
2019-05-22,97,68,2,0.1,20.0,217.70599999999996,3.0493426301999995,0.01094,10.94
2019-05-22,101,66,2,0.1,20.0,272.1325,3.81167828775,0.013675000000000001,13.675
2019-05-23,52,34,2,0.1,20.0,199.796,2.7984826332,0.01004,10.040000000000001
2019-05-23,58,43,2,0.1,20.0,182.682,2.5587719694,0.009179999999999999,9.18
2019-05-23,60,37,2,0.1,20.0,90.943,1.2738113181,0.00457,4.57
2019-05-23,80,51,2,0.1,20.0,187.1595,2.62148696865,0.009405000000000002,9.405000000000001
2019-05-23,87,47,2,0.1,20.0,296.8085,4.15730761695,0.014915000000000001,14.915000000000001
2019-05-23,88,58,2,0.1,20.0,209.94499999999996,2.9406366314999994,0.010549999999999999,10.549999999999999
2019-05-23,92,50,2,0.1,20.0,219.49699999999999,3.0744286299,0.01103,11.03
2019-06-02,127,30,2,0.1,20.0,106.863,1.4967979821000001,0.00537,5.37
2019-06-02,128,31,2,0.1,20.0,162.78199999999998,2.2800386394,0.00818,8.18
2019-06-02,133,44,2,0.1,20.0,341.1855,4.77888294285,0.017145,17.145
2019-06-02,137,46,2,0.1,20.0,419.29299999999995,5.8729112631,0.021070000000000002,21.07
2019-06-04,39,29,2,0.1,20.0,110.246,1.5441826482,0.00554,5.54
2019-06-04,52,34,2,0.1,20.0,185.3685,2.5964009689500003,0.009315000000000002,9.315000000000001
2019-06-04,58,43,2,0.1,20.0,259.69499999999994,3.637469956499999,0.013049999999999997,13.049999999999997
2019-06-04,60,37,2,0.1,20.0,191.93550000000002,2.6883829678500004,0.009645,9.645000000000001
2019-06-04,97,62,2,0.1,20.0,253.02849999999998,3.54409429095,0.012715,12.715
2019-06-04,97,68,2,0.1,20.0,159.4985,2.23404763995,0.008015000000000001,8.015
2019-06-04,101,66,2,0.1,20.0,199.6965,2.79708896655,0.010035,10.035
2019-06-04,102,59,2,0.1,20.0,220.492,3.0883652964,0.01108,11.08
2019-06-04,121,52,2,0.1,20.0,211.53699999999998,2.9629352978999997,0.010629999999999999,10.629999999999999
2019-06-04,125,46,2,0.1,20.0,348.1505,4.87643960835,0.017495,17.495
2019-06-04,130,55,2,0.1,20.0,254.81949999999998,3.56918029065,0.012805,12.805
2019-06-06,18,19,2,0.1,20.0,135.12099999999998,1.8925993106999999,0.006789999999999999,6.789999999999999
2019-06-06,19,10,2,0.1,20.0,198.70149999999998,2.78315230005,0.009984999999999999,9.985
2019-06-06,20,14,2,0.1,20.0,3.0845,0.04320366615,0.000155,0.155
2019-06-06,20,26,2,0.1,20.0,191.23899999999998,2.6786273012999997,0.009609999999999999,9.61
2019-06-06,21,6,2,0.1,20.0,208.85049999999998,2.92530629835,0.010494999999999999,10.495
2019-06-06,80,51,2,0.1,20.0,126.56399999999998,1.7727439787999997,0.006359999999999999,6.359999999999999
2019-06-06,87,47,2,0.1,20.0,131.6385,1.8438209779499999,0.006615,6.615
2019-06-06,88,58,2,0.1,20.0,128.25549999999998,1.7964363118499997,0.006444999999999999,6.444999999999999
2019-06-06,92,50,2,0.1,20.0,130.2455,1.82430964485,0.006545,6.545
2019-06-19,127,30,2,0.1,20.0,199.8955,2.79987629985,0.010045,10.045
2019-06-19,128,31,2,0.1,20.0,258.6005,3.6221396233500003,0.012995000000000001,12.995000000000001
2019-06-19,133,44,2,0.1,20.0,263.17749999999995,3.6862482892499995,0.013224999999999997,13.224999999999998
2019-06-19,137,46,2,0.1,20.0,400.6864999999999,5.612295599549999,0.020134999999999997,20.134999999999998
2019-06-20,80,51,2,0.1,20.0,145.26999999999998,2.0347533089999996,0.0073,7.3
2019-06-20,87,47,2,0.1,20.0,128.4545,1.7992236451499999,0.006455,6.455
2019-06-20,88,58,2,0.1,20.0,145.071,2.0319659757,0.00729,7.29
2019-06-20,92,50,2,0.1,20.0,155.1205,2.17272630735,0.007795,7.795
2019-06-20,97,62,2,0.1,20.0,117.5095,1.64592031365,0.0059050000000000005,5.905
2019-06-20,97,68,2,0.1,20.0,150.7425,2.11140497475,0.007575000000000001,7.575000000000001
2019-06-20,101,66,2,0.1,20.0,193.229,2.7065006343,0.009710000000000002,9.71
2019-06-20,102,59,2,0.1,20.0,184.9705,2.59082630235,0.009295,9.295
2019-06-21,46,18,2,0.1,20.0,244.67049999999998,3.42702629235,0.012295,12.295
2019-06-21,52,16,2,0.1,20.0,239.69549999999998,3.35734295985,0.012045,12.045
2019-06-21,52,34,2,0.1,20.0,198.801,2.7845459667,0.00999,9.99
2019-06-21,55,11,2,0.1,20.0,154.225,2.1601833075,0.00775,7.75
2019-06-21,58,43,2,0.1,20.0,124.67349999999999,1.74626431245,0.006265,6.265
2019-06-21,60,37,2,0.1,20.0,139.59849999999997,1.9553143099499997,0.007014999999999999,7.014999999999999
2019-06-21,68,19,2,0.1,20.0,180.891,2.5336859697,0.009089999999999999,9.09
2019-06-21,121,52,2,0.1,20.0,55.322,0.7748786574000001,0.0027800000000000004,2.7800000000000002
2019-06-21,125,46,2,0.1,20.0,259.79449999999997,3.63886362315,0.013054999999999999,13.055
2019-06-21,130,55,2,0.1,20.0,106.26599999999999,1.4884359822,0.00534,5.34
2019-07-07,121,52,2,0.1,20.0,279.59499999999997,3.9162032864999996,0.014049999999999998,14.049999999999999
2019-07-07,125,46,2,0.1,20.0,219.69599999999997,3.0772159631999996,0.01104,11.04
2019-07-07,130,55,2,0.1,20.0,282.2815,3.95383228605,0.014185,14.185
2019-07-08,80,51,2,0.1,20.0,235.019,3.2918406273,0.011810000000000001,11.81
2019-07-08,87,47,2,0.1,20.0,247.45649999999995,3.466048958549999,0.012434999999999998,12.434999999999999
2019-07-08,88,58,2,0.1,20.0,232.73049999999998,3.25978629435,0.011695,11.695
2019-07-08,92,50,2,0.1,20.0,242.183,3.3921846261,0.01217,12.17
2019-07-08,97,62,2,0.1,20.0,207.159,2.9016139653,0.01041,10.41
2019-07-08,97,68,2,0.1,20.0,235.81499999999997,3.3029899604999997,0.01185,11.85
2019-07-08,101,66,2,0.1,20.0,234.32249999999996,3.28208496075,0.011774999999999999,11.774999999999999
2019-07-08,102,59,2,0.1,20.0,264.073,3.6987912891,0.013269999999999999,13.27
2019-07-09,127,30,2,0.1,20.0,189.14949999999996,2.6493603016499994,0.009505,9.504999999999999
2019-07-09,128,31,2,0.1,20.0,178.40349999999998,2.49884430345,0.008964999999999999,8.965
2019-07-09,133,44,2,0.1,20.0,390.83599999999996,5.4743226012,0.01964,19.64
2019-07-09,137,46,2,0.1,20.0,332.529,4.6576339443,0.01671,16.71
2019-07-10,52,3,2,0.1,20.0,21.591499999999996,0.30242566304999996,0.001085,1.085
2019-07-10,55,11,2,0.1,20.0,163.17999999999998,2.2856133059999997,0.008199999999999999,8.2
2019-07-10,68,19,2,0.1,20.0,217.30800000000002,3.0437679636000006,0.010920000000000001,10.920000000000002
2019-07-21,97,62,2,0.1,20.0,227.75549999999998,3.1901029618499996,0.011445,11.445
2019-07-21,97,68,2,0.1,20.0,160.69250000000002,2.2507716397500004,0.008075,8.075000000000001
2019-07-21,101,66,2,0.1,20.0,205.06949999999998,2.87234696565,0.010305,10.305
2019-07-21,102,59,2,0.1,20.0,228.253,3.1970712950999998,0.011470000000000001,11.47
2019-07-21,127,30,2,0.1,20.0,190.54249999999996,2.6688716347499994,0.009574999999999998,9.575
2019-07-21,128,31,2,0.1,20.0,140.494,1.9678573098,0.00706,7.0600000000000005
2019-07-21,133,44,2,0.1,20.0,254.52099999999996,3.5649992906999994,0.01279,12.79
2019-07-21,137,46,2,0.1,20.0,365.563,5.1203312721,0.01837,18.37
2019-07-23,46,18,2,0.1,20.0,229.845,3.2193699615,0.011550000000000001,11.55
2019-07-23,52,3,2,0.1,20.0,167.8565,2.35111563855,0.008435,8.435
2019-07-23,52,16,2,0.1,20.0,161.18999999999997,2.2577399729999996,0.0081,8.1
2019-07-23,55,11,2,0.1,20.0,273.7245,3.8339769541499997,0.013755,13.754999999999999
2019-07-23,68,19,2,0.1,20.0,111.24099999999999,1.5581193146999999,0.0055899999999999995,5.59
2019-07-24,52,34,2,0.1,20.0,240.392,3.3670986264000002,0.01208,12.08
2019-07-24,58,43,2,0.1,20.0,222.48199999999997,3.1162386293999997,0.011179999999999999,11.18
2019-07-24,60,37,2,0.1,20.0,165.96599999999998,2.3246359722,0.00834,8.34
2019-07-25,80,51,2,0.1,20.0,209.746,2.9378492982,0.01054,10.540000000000001
2019-07-25,87,47,2,0.1,20.0,228.05399999999997,3.1942839617999996,0.01146,11.459999999999999
2019-07-25,88,58,2,0.1,20.0,192.5325,2.69674496775,0.009675000000000001,9.675
2019-07-25,92,50,2,0.1,20.0,234.02399999999997,3.2779039608,0.01176,11.76
2019-07-25,121,52,2,0.1,20.0,124.0765,1.73790231255,0.006235,6.235
2019-07-25,125,46,2,0.1,20.0,126.8625,1.77692497875,0.006375,6.375
2019-07-25,130,55,2,0.1,20.0,147.7575,2.06959497525,0.007425,7.425
2019-08-05,97,62,2,0.1,20.0,256.61049999999994,3.5942662903499993,0.012894999999999998,12.894999999999998
2019-08-05,97,68,2,0.1,20.0,285.8635,4.00400428545,0.014365000000000001,14.365
2019-08-05,101,66,2,0.1,20.0,286.46049999999997,4.01236628535,0.014395,14.395
2019-08-05,102,59,2,0.1,20.0,241.88449999999997,3.3880036261499997,0.012155,12.155
2019-08-06,52,34,2,0.1,20.0,220.09399999999997,3.0827906297999994,0.011059999999999999,11.059999999999999
2019-08-06,58,43,2,0.1,20.0,207.4575,2.90579496525,0.010425,10.425
2019-08-06,60,37,2,0.1,20.0,215.21849999999998,3.01450096395,0.010815,10.815
2019-08-06,121,52,2,0.1,20.0,191.5375,2.68280830125,0.009625,9.625
2019-08-06,125,46,2,0.1,20.0,262.08299999999997,3.6709179561,0.01317,13.17
2019-08-06,130,55,2,0.1,20.0,122.6835,1.71839097945,0.006165,6.165
2019-08-07,68,19,2,0.1,20.0,159.001,2.2270793067000003,0.00799,7.99
2019-08-07,127,30,2,0.1,20.0,195.617,2.7399486339,0.00983,9.83
2019-08-07,128,31,2,0.1,20.0,230.04399999999998,3.2221572947999997,0.01156,11.56
2019-08-07,137,46,2,0.1,20.0,316.90749999999997,4.43882828025,0.015924999999999998,15.924999999999999
2019-08-19,52,34,2,0.1,20.0,211.139,2.9573606313000003,0.010610000000000001,10.610000000000001
2019-08-19,58,43,2,0.1,20.0,246.362,3.4507186254,0.01238,12.38
2019-08-19,60,37,2,0.1,20.0,276.90849999999995,3.8785742869499993,0.013914999999999999,13.915
2019-08-20,121,52,2,0.1,20.0,239.89450000000002,3.3601302931500006,0.012055000000000001,12.055000000000001
2019-08-20,125,46,2,0.1,20.0,194.92049999999998,2.73019296735,0.009795,9.795
2019-08-20,127,30,2,0.1,20.0,129.947,1.8201286449,0.00653,6.53
2019-08-20,128,31,2,0.1,20.0,174.22449999999998,2.4403103041499996,0.008754999999999999,8.754999999999999
2019-08-20,130,55,2,0.1,20.0,195.71649999999997,2.7413423005499995,0.009834999999999998,9.834999999999999
2019-08-20,133,44,2,0.1,20.0,332.33,4.654846611,0.0167,16.7
2019-08-20,137,46,2,0.1,20.0,384.866,5.3907026022,0.01934,19.34
2019-08-23,46,18,2,0.1,20.0,171.6375,2.40407497125,0.008625,8.625
2019-08-23,52,3,2,0.1,20.0,206.86049999999997,2.8974329653499997,0.010395,10.395
2019-08-23,52,16,2,0.1,20.0,255.71499999999997,3.5817232905,0.01285,12.85
2019-08-23,55,11,2,0.1,20.0,247.55599999999998,3.4674426252,0.01244,12.44
2019-08-23,68,19,2,0.1,20.0,233.825,3.2751166275,0.01175,11.75
2019-09-02,52,34,2,0.1,20.0,192.5325,2.69674496775,0.009675000000000001,9.675
2019-09-02,58,43,2,0.1,20.0,220.69099999999997,3.0911526297,0.01109,11.09
2019-09-02,60,37,2,0.1,20.0,258.30199999999996,3.6179586233999994,0.012979999999999998,12.979999999999999
2019-09-03,46,18,2,0.1,20.0,227.45699999999997,3.1859219618999997,0.01143,11.43
2019-09-03,52,3,2,0.1,20.0,204.27349999999998,2.8611976324499997,0.010265,10.265
2019-09-03,52,16,2,0.1,20.0,243.0785,3.40472762595,0.012215,12.215
2019-09-03,55,11,2,0.1,20.0,244.0735,3.41866429245,0.012265,12.265
2019-09-03,68,19,2,0.1,20.0,256.90899999999993,3.5984472902999993,0.012909999999999998,12.909999999999998
2019-09-06,80,51,2,0.1,20.0,243.974,3.4172706258,0.01226,12.26
2019-09-06,87,47,2,0.1,20.0,245.56599999999997,3.4395692922,0.01234,12.34
2019-09-06,88,58,2,0.1,20.0,253.8245,3.55524362415,0.012755,12.755
2019-09-06,92,50,2,0.1,20.0,241.387,3.3810352929,0.01213,12.13
2019-09-16,127,30,2,0.1,20.0,338.2004999999999,4.737072943349999,0.016994999999999996,16.994999999999997
2019-09-16,128,31,2,0.1,20.0,383.67199999999997,5.373978602399999,0.019280000000000002,19.28
2019-09-16,133,44,2,0.1,20.0,494.913,6.9320979171,0.02487,24.87
2019-09-16,137,46,2,0.1,20.0,503.9675,7.05892158225,0.025325,25.325
2019-09-19,52,34,2,0.1,20.0,178.90099999999998,2.5058126367,0.00899,8.99
2019-09-19,58,43,2,0.1,20.0,291.734,4.0862306178,0.01466,14.66
2019-09-19,60,37,2,0.1,20.0,341.9814999999999,4.790032276049999,0.017185,17.185
2019-09-20,46,18,2,0.1,20.0,268.45099999999996,3.7601126217,0.013489999999999999,13.489999999999998
2019-09-20,52,3,2,0.1,20.0,215.41749999999996,3.0172882972499995,0.010825,10.825
2019-09-20,52,16,2,0.1,20.0,315.5145,4.4193169471500005,0.015855,15.855
2019-09-20,55,11,2,0.1,20.0,275.11749999999995,3.8534882872499994,0.013824999999999999,13.825
2019-09-20,68,19,2,0.1,20.0,292.03249999999997,4.09041161775,0.014674999999999999,14.674999999999999
2019-09-20,80,51,2,0.1,20.0,270.34149999999994,3.786592288049999,0.013584999999999998,13.584999999999997
2019-09-20,87,47,2,0.1,20.0,308.251,4.3175792817,0.01549,15.49
2019-09-20,88,58,2,0.1,20.0,273.9235,3.83676428745,0.013765000000000001,13.765
2019-09-20,92,50,2,0.1,20.0,338.698,4.7440412766,0.01702,17.02
2019-09-20,121,52,2,0.1,20.0,360.19,5.045073273,0.0181,18.1
2019-09-20,125,46,2,0.1,20.0,377.40349999999995,5.28617760345,0.018965,18.965
2019-09-20,130,55,2,0.1,20.0,289.943,4.0611446181,0.01457,14.57
2019-10-09,52,34,2,0.1,20.0,313.7235,4.3942309474500005,0.015765,15.765
2019-10-09,58,43,2,0.1,20.0,370.737,5.1928019379000006,0.018630000000000004,18.630000000000003
2019-10-09,60,37,2,0.1,20.0,370.538,5.1900146046,0.01862,18.62
2019-10-10,46,18,2,0.1,20.0,375.5129999999999,5.259697937099999,0.018869999999999998,18.869999999999997
2019-10-10,52,3,2,0.1,20.0,251.73499999999996,3.5259766244999997,0.012649999999999998,12.649999999999999
2019-10-10,52,16,2,0.1,20.0,146.96149999999997,2.0584456420499997,0.007384999999999999,7.384999999999999
2019-10-10,55,11,2,0.1,20.0,358.79699999999997,5.025561939899999,0.01803,18.03
2019-10-10,68,19,2,0.1,20.0,415.90999999999997,5.825526597,0.0209,20.9
2019-10-10,121,52,2,0.1,20.0,334.9169999999999,4.691081943899999,0.016829999999999998,16.83
2019-10-10,125,46,2,0.1,20.0,408.2485,5.71821426495,0.020515000000000002,20.515
2019-10-10,130,55,2,0.1,20.0,384.866,5.3907026022,0.01934,19.34
2019-10-11,127,30,2,0.1,20.0,283.4755,3.9705562858500003,0.014245,14.245000000000001
2019-10-11,128,31,2,0.1,20.0,312.7285,4.38029428095,0.015715000000000003,15.715000000000003
2019-10-11,133,44,2,0.1,20.0,411.731,5.7669925977,0.02069,20.69
2019-10-11,137,46,2,0.1,20.0,448.44649999999996,6.28125559155,0.022535,22.535
2019-11-13,52,34,2,0.1,20.0,448.6455,6.2840429248500005,0.022545000000000003,22.545
2019-11-13,58,43,2,0.1,20.0,453.4214999999999,6.350938924049999,0.022784999999999996,22.784999999999997
2019-11-13,60,37,2,0.1,20.0,440.58599999999996,6.1711559262,0.02214,22.14
2019-11-15,46,18,2,0.1,20.0,486.157,6.8094552519,0.02443,24.43
2019-11-15,52,3,2,0.1,20.0,364.568,5.1063946056,0.01832,18.32
2019-11-15,52,16,2,0.1,20.0,480.5849999999999,6.731409919499999,0.024149999999999998,24.15
2019-11-15,55,11,2,0.1,20.0,519.1909999999999,7.272152579699999,0.026089999999999995,26.089999999999996
2019-11-15,68,19,2,0.1,20.0,499.19149999999996,6.992025583049999,0.025085,25.085
2019-11-15,80,51,2,0.1,20.0,436.60599999999994,6.115409260199999,0.021939999999999998,21.939999999999998
2019-11-15,87,47,2,0.1,20.0,470.436,6.5892559211999995,0.02364,23.64
2019-11-15,88,58,2,0.1,20.0,450.138,6.3049479245999995,0.02262,22.62
2019-11-15,92,50,2,0.1,20.0,462.5754999999999,6.479156255849999,0.023245,23.244999999999997
2020-02-26,17,22,2,0.1,20.0,538.3945,7.5411302431500005,0.027055000000000003,27.055000000000003
2020-02-26,18,19,2,0.1,20.0,547.6479999999999,7.670741241599999,0.027519999999999996,27.519999999999996
2020-02-26,19,10,2,0.1,20.0,560.9809999999999,7.857492572699998,0.028189999999999996,28.189999999999998
2020-02-26,20,14,2,0.1,20.0,553.7175,7.75575490725,0.027825,27.825
2020-02-26,21,6,2,0.1,20.0,566.951,7.941112571700001,0.02849,28.490000000000002
2020-02-26,41,27,2,0.1,20.0,506.5544999999999,7.095156915149999,0.025455,25.455
2020-02-26,97,62,2,0.1,20.0,528.2455,7.39897624485,0.026545000000000003,26.545
2020-02-26,97,68,2,0.1,20.0,539.9865,7.56342890955,0.027135000000000003,27.135
2020-02-26,101,66,2,0.1,20.0,537.3995,7.52719357665,0.027005,27.005000000000003
2020-02-26,102,59,2,0.1,20.0,519.4895,7.27633357965,0.026105000000000003,26.105000000000004
