threeday_yrmo,threeday_yr,year,dayofyear,vartemp2_C_0-4m
9956,830,2009,329,8.7
9957,830,2009,329,8.7
9958,830,2009,329,8.7
9959,830,2009,329,8.7
9960,830,2009,329,8.7
9961,831,2009,332,8.7
9962,831,2009,332,8.7
9963,831,2009,332,8.7
9964,831,2009,332,8.7
9965,831,2009,332,8.7
9966,831,2009,332,8.7
9967,831,2009,332,8.7
9968,831,2009,332,8.7
9969,831,2009,332,8.7
9970,831,2009,332,8.7
9971,831,2009,332,8.7
9972,831,2009,332,8.7
9973,832,2009,335,8.5
9974,832,2009,335,8.5
9975,832,2009,335,8.5
9976,832,2009,335,8.5
9977,832,2009,335,8.5
9978,832,2009,335,8.5
9979,832,2009,335,8.5
9980,832,2009,335,8.5
9981,832,2009,335,8.5
9982,832,2009,335,8.5
9983,832,2009,335,8.5
9984,832,2009,335,8.5
9985,833,2009,338,8.3
9986,833,2009,338,8.3
9987,833,2009,338,8.3
9988,833,2009,338,8.3
9989,833,2009,338,8.3
9990,833,2009,338,8.3
9991,833,2009,338,8.3
9992,833,2009,338,8.3
9993,833,2009,338,8.3
9994,833,2009,338,8.3
9995,833,2009,338,8.3
9996,833,2009,338,8.3
9997,834,2009,341,7.8
9998,834,2009,341,7.8
9999,834,2009,341,7.8
10000,834,2009,341,7.8
10001,834,2009,341,7.8
10002,834,2009,341,7.8
10003,834,2009,341,7.8
10004,834,2009,341,7.8
10005,834,2009,341,7.8
10006,834,2009,341,7.8
10007,834,2009,341,7.8
10008,834,2009,341,7.8
10009,835,2009,344,7.2
10010,835,2009,344,7.2
10011,835,2009,344,7.2
10012,835,2009,344,7.2
10013,835,2009,344,7.2
10014,835,2009,344,7.2
10015,835,2009,344,7.2
10016,835,2009,344,7.2
10017,835,2009,344,7.2
10018,835,2009,344,7.2
10019,835,2009,344,7.2
10020,835,2009,344,7.2
10021,836,2009,347,6.9
10022,836,2009,347,6.9
10023,836,2009,347,6.9
10024,836,2009,347,6.9
10025,836,2009,347,6.9
10026,836,2009,347,6.9
10027,836,2009,347,6.9
10028,836,2009,347,6.9
10029,836,2009,347,6.9
10030,836,2009,347,6.9
10031,836,2009,347,6.9
10032,836,2009,347,6.9
10033,837,2009,350,6.9
10034,837,2009,350,6.9
10035,837,2009,350,6.9
10036,837,2009,350,6.9
10037,837,2009,350,6.9
10038,837,2009,350,6.9
10039,837,2009,350,6.9
10040,837,2009,350,6.9
10041,837,2009,350,6.9
10042,837,2009,350,6.9
10043,837,2009,350,6.9
10044,837,2009,350,6.9
10045,838,2009,353,7.1
10046,838,2009,353,7.1
10047,838,2009,353,7.1
10048,838,2009,353,7.1
10049,838,2009,353,7.1
10050,838,2009,353,7.1
10051,838,2009,353,7.1
10052,838,2009,353,7.1
10053,838,2009,353,7.1
10054,838,2009,353,7.1
10055,838,2009,353,7.1
10056,838,2009,353,7.1
10057,839,2009,356,7.1
10058,839,2009,356,7.1
10059,839,2009,356,7.1
10060,839,2009,356,7.1
10061,839,2009,356,7.1
10062,839,2009,356,7.1
10063,839,2009,356,7.1
10064,839,2009,356,7.1
10065,839,2009,356,7.1
10066,839,2009,356,7.1
10067,839,2009,356,7.1
10068,839,2009,356,7.1
10069,840,2009,360,6.9
10070,840,2009,360,6.9
10071,840,2009,360,6.9
10072,840,2009,360,6.9
10073,840,2009,360,6.9
10074,840,2009,360,6.9
10075,840,2009,360,6.9
10076,840,2009,360,6.9
10077,840,2009,360,6.9
10078,840,2009,360,6.9
10079,840,2009,360,6.9
10080,840,2009,360,6.9
10081,841,2010,2,6.9
10082,841,2010,2,6.9
10083,841,2010,2,6.9
10084,841,2010,2,6.9
10085,841,2010,2,6.9
10086,841,2010,2,6.9
10087,841,2010,2,6.9
10088,841,2010,2,6.9
10089,841,2010,2,6.9
10090,841,2010,2,6.9
10091,841,2010,2,6.9
10092,841,2010,2,6.9
10093,842,2010,5,7.0
10094,842,2010,5,7.0
10095,842,2010,5,7.0
10096,842,2010,5,7.0
10097,842,2010,5,7.0
10098,842,2010,5,7.0
10099,842,2010,5,7.0
10100,842,2010,5,7.0
10101,842,2010,5,7.0
10102,842,2010,5,7.0
10103,842,2010,5,7.0
10104,842,2010,5,7.0
10105,843,2010,8,7.0
10106,843,2010,8,7.0
10107,843,2010,8,7.0
10108,843,2010,8,7.0
10109,843,2010,8,7.0
10110,843,2010,8,7.0
10111,843,2010,8,7.0
10112,843,2010,8,7.0
10113,843,2010,8,7.0
10114,843,2010,8,7.0
10115,843,2010,8,7.0
10116,843,2010,8,7.0
10117,844,2010,11,7.1
10118,844,2010,11,7.1
10119,844,2010,11,7.1
10120,844,2010,11,7.1
10121,844,2010,11,7.1
10122,844,2010,11,7.1
10123,844,2010,11,7.1
10124,844,2010,11,7.1
10125,844,2010,11,7.1
10126,844,2010,11,7.1
10127,844,2010,11,7.1
10128,844,2010,11,7.1
10129,845,2010,14,7.3
10130,845,2010,14,7.3
10131,845,2010,14,7.3
10132,845,2010,14,7.3
10133,845,2010,14,7.3
10134,845,2010,14,7.3
10135,845,2010,14,7.3
10136,845,2010,14,7.3
10137,845,2010,14,7.3
10138,845,2010,14,7.3
10139,845,2010,14,7.3
10140,845,2010,14,7.3
10141,846,2010,17,7.3
10142,846,2010,17,7.3
10143,846,2010,17,7.3
10144,846,2010,17,7.3
10145,846,2010,17,7.3
10146,846,2010,17,7.3
10147,846,2010,17,7.3
10148,846,2010,17,7.3
10149,846,2010,17,7.3
10150,846,2010,17,7.3
10151,846,2010,17,7.3
10152,846,2010,17,7.3
10153,847,2010,20,7.4
10154,847,2010,20,7.4
10155,847,2010,20,7.4
10156,847,2010,20,7.4
10157,847,2010,20,7.4
10158,847,2010,20,7.4
10159,847,2010,20,7.4
10160,847,2010,20,7.4
10161,847,2010,20,7.4
10162,847,2010,20,7.4
10163,847,2010,20,7.4
10164,847,2010,20,7.4
10165,848,2010,23,7.3
10166,848,2010,23,7.3
10167,848,2010,23,7.3
10168,848,2010,23,7.3
10169,848,2010,23,7.3
10170,848,2010,23,7.3
10171,848,2010,23,7.3
10172,848,2010,23,7.3
10173,848,2010,23,7.3
10174,848,2010,23,7.3
10175,848,2010,23,7.3
10176,848,2010,23,7.3
10177,849,2010,26,7.2
10178,849,2010,26,7.2
10179,849,2010,26,7.2
10180,849,2010,26,7.2
10181,849,2010,26,7.2
10182,849,2010,26,7.2
10183,849,2010,26,7.2
10184,849,2010,26,7.2
10185,849,2010,26,7.2
10186,849,2010,26,7.2
10187,849,2010,26,7.2
10188,849,2010,26,7.2
10189,850,2010,29,7.3
10190,850,2010,29,7.3
10191,850,2010,29,7.3
10192,850,2010,29,7.3
10193,850,2010,29,7.3
10194,850,2010,29,7.3
10195,850,2010,29,7.3
10196,850,2010,29,7.3
10197,850,2010,29,7.3
10198,850,2010,29,7.3
10199,850,2010,29,7.3
10200,850,2010,29,7.3
10201,851,2010,32,7.3
10202,851,2010,32,7.3
10203,851,2010,32,7.3
10204,851,2010,32,7.3
10205,851,2010,32,7.3
10206,851,2010,32,7.3
10207,851,2010,32,7.3
10208,851,2010,32,7.3
10209,851,2010,32,7.3
10210,851,2010,32,7.3
10211,851,2010,32,7.3
10212,851,2010,32,7.3
10213,852,2010,35,7.4
10214,852,2010,35,7.4
10215,852,2010,35,7.4
10216,852,2010,35,7.4
10217,852,2010,35,7.4
10218,852,2010,35,7.4
10219,852,2010,35,7.4
10220,852,2010,35,7.4
10221,852,2010,35,7.4
10222,852,2010,35,7.4
10223,852,2010,35,7.4
10224,852,2010,35,7.4
10225,853,2010,38,7.5
10226,853,2010,38,7.5
10227,853,2010,38,7.5
10228,853,2010,38,7.5
10229,853,2010,38,7.5
10230,853,2010,38,7.5
10231,853,2010,38,7.5
10232,853,2010,38,7.5
10233,853,2010,38,7.5
10234,853,2010,38,7.5
10235,853,2010,38,7.5
10236,853,2010,38,7.5
10237,854,2010,41,7.5
10238,854,2010,41,7.5
10239,854,2010,41,7.5
10240,854,2010,41,7.5
10241,854,2010,41,7.5
10242,854,2010,41,7.5
10243,854,2010,41,7.5
10244,854,2010,41,7.5
10245,854,2010,41,7.5
10246,854,2010,41,7.5
10247,854,2010,41,7.5
10248,854,2010,41,7.5
10249,855,2010,44,7.5
10250,855,2010,44,7.5
10251,855,2010,44,7.5
10252,855,2010,44,7.5
10253,855,2010,44,7.5
10254,855,2010,44,7.5
10255,855,2010,44,7.5
10256,855,2010,44,7.5
10257,855,2010,44,7.5
10258,855,2010,44,7.5
10259,855,2010,44,7.5
10260,855,2010,44,7.5
10261,856,2010,47,7.6
10262,856,2010,47,7.6
10263,856,2010,47,7.6
10264,856,2010,47,7.6
10265,856,2010,47,7.6
10266,856,2010,47,7.6
10267,856,2010,47,7.6
10268,856,2010,47,7.6
10269,856,2010,47,7.6
10270,856,2010,47,7.6
10271,856,2010,47,7.6
10272,856,2010,47,7.6
10273,857,2010,50,7.6
10274,857,2010,50,7.6
10275,857,2010,50,7.6
10276,857,2010,50,7.6
10277,857,2010,50,7.6
10278,857,2010,50,7.6
10279,857,2010,50,7.6
10280,857,2010,50,7.6
10281,857,2010,50,7.6
10282,857,2010,50,7.6
10283,857,2010,50,7.6
10284,857,2010,50,7.6
10285,858,2010,53,7.6
10286,858,2010,53,7.6
10287,858,2010,53,7.6
10288,858,2010,53,7.6
10289,858,2010,53,7.6
10290,858,2010,53,7.6
10291,858,2010,53,7.6
10292,858,2010,53,7.6
10293,858,2010,53,7.6
10294,858,2010,53,7.6
10295,858,2010,53,7.6
10296,858,2010,53,7.6
10297,859,2010,56,7.6
10298,859,2010,56,7.6
10299,859,2010,56,7.6
10300,859,2010,56,7.6
10301,859,2010,56,7.6
10302,859,2010,56,7.6
10303,859,2010,56,7.6
10304,859,2010,56,7.6
10305,859,2010,56,7.6
10306,859,2010,56,7.6
10307,859,2010,56,7.6
10308,859,2010,56,7.6
10309,860,2010,59,7.7
10310,860,2010,59,7.7
10311,860,2010,59,7.7
10312,860,2010,59,7.7
10313,860,2010,59,7.7
10314,860,2010,59,7.7
10315,860,2010,59,7.7
10316,860,2010,59,7.7
10317,860,2010,59,7.7
10318,860,2010,59,7.7
10319,860,2010,59,7.7
10320,860,2010,59,7.7
10321,861,2010,62,7.8
10322,861,2010,62,7.8
10323,861,2010,62,7.8
10324,861,2010,62,7.8
10325,861,2010,62,7.8
10326,861,2010,62,7.8
10327,861,2010,62,7.8
10328,861,2010,62,7.8
10329,861,2010,62,7.8
10330,861,2010,62,7.8
10331,861,2010,62,7.8
10332,861,2010,62,7.8
10333,862,2010,65,8.0
10334,862,2010,65,8.0
10335,862,2010,65,8.0
10336,862,2010,65,8.0
10337,862,2010,65,8.0
10338,862,2010,65,8.0
10339,862,2010,65,8.0
10340,862,2010,65,8.0
10341,862,2010,65,8.0
10342,862,2010,65,8.0
10343,862,2010,65,8.0
10344,862,2010,65,8.0
10345,863,2010,68,7.9
10346,863,2010,68,7.9
10347,863,2010,68,7.9
10348,863,2010,68,7.9
10349,863,2010,68,7.9
10350,863,2010,68,7.9
10351,863,2010,68,7.9
10352,863,2010,68,7.9
10353,863,2010,68,7.9
10354,863,2010,68,7.9
10355,863,2010,68,7.9
10356,863,2010,68,7.9
10357,864,2010,71,7.8
10358,864,2010,71,7.8
10359,864,2010,71,7.8
10360,864,2010,71,7.8
10361,864,2010,71,7.8
10362,864,2010,71,7.8
10363,864,2010,71,7.8
10364,864,2010,71,7.8
10365,864,2010,71,7.8
10366,864,2010,71,7.8
10367,864,2010,71,7.8
10368,864,2010,71,7.8
10369,865,2010,74,7.8
10370,865,2010,74,7.8
10371,865,2010,74,7.8
10372,865,2010,74,7.8
10373,865,2010,74,7.8
10374,865,2010,74,7.8
10375,865,2010,74,7.8
10376,865,2010,74,7.8
10377,865,2010,74,7.8
10378,865,2010,74,7.8
10379,865,2010,74,7.8
10380,865,2010,74,7.8
10381,866,2010,77,7.9
10382,866,2010,77,7.9
10383,866,2010,77,7.9
10384,866,2010,77,7.9
10385,866,2010,77,7.9
10386,866,2010,77,7.9
10387,866,2010,77,7.9
10388,866,2010,77,7.9
10389,866,2010,77,7.9
10390,866,2010,77,7.9
10391,866,2010,77,7.9
10392,866,2010,77,7.9
10393,867,2010,80,8.0
10394,867,2010,80,8.0
10395,867,2010,80,8.0
10396,867,2010,80,8.0
10397,867,2010,80,8.0
10398,867,2010,80,8.0
10399,867,2010,80,8.0
10400,867,2010,80,8.0
10401,867,2010,80,8.0
10402,867,2010,80,8.0
10403,867,2010,80,8.0
10404,867,2010,80,8.0
10405,868,2010,83,8.2
10406,868,2010,83,8.2
10407,868,2010,83,8.2
10408,868,2010,83,8.2
10409,868,2010,83,8.2
10410,868,2010,83,8.2
10411,868,2010,83,8.2
10412,868,2010,83,8.2
10413,868,2010,83,8.2
10414,868,2010,83,8.2
10415,868,2010,83,8.2
10416,868,2010,83,8.2
10417,869,2010,86,8.3
10418,869,2010,86,8.3
10419,869,2010,86,8.3
10420,869,2010,86,8.3
10421,869,2010,86,8.3
10422,869,2010,86,8.3
10423,869,2010,86,8.3
10424,869,2010,86,8.3
10425,869,2010,86,8.3
10426,869,2010,86,8.3
10427,869,2010,86,8.3
10428,869,2010,86,8.3
10429,870,2010,89,8.4
10430,870,2010,89,8.4
10431,870,2010,89,8.4
10432,870,2010,89,8.4
10433,870,2010,89,8.4
10434,870,2010,89,8.4
10435,870,2010,89,8.4
10436,870,2010,89,8.4
10437,870,2010,89,8.4
10438,870,2010,89,8.4
10439,870,2010,89,8.4
10440,870,2010,89,8.4
10441,871,2010,92,8.4
10442,871,2010,92,8.4
10443,871,2010,92,8.4
10444,871,2010,92,8.4
10445,871,2010,92,8.4
10446,871,2010,92,8.4
10447,871,2010,92,8.4
10448,871,2010,92,8.4
10449,871,2010,92,8.4
10450,871,2010,92,8.4
10451,871,2010,92,8.4
10452,871,2010,92,8.4
10453,872,2010,95,8.4
10454,872,2010,95,8.4
10455,872,2010,95,8.4
10456,872,2010,95,8.4
10457,872,2010,95,8.4
10458,872,2010,95,8.4
10459,872,2010,95,8.4
10460,872,2010,95,8.4
10461,872,2010,95,8.4
10462,872,2010,95,8.4
10463,872,2010,95,8.4
10464,872,2010,95,8.4
10465,873,2010,98,8.5
10466,873,2010,98,8.5
10467,873,2010,98,8.5
10468,873,2010,98,8.5
10469,873,2010,98,8.5
10470,873,2010,98,8.5
10471,873,2010,98,8.5
10472,873,2010,98,8.5
10473,873,2010,98,8.5
10474,873,2010,98,8.5
10475,873,2010,98,8.5
10476,873,2010,98,8.5
10477,874,2010,101,8.5
10478,874,2010,101,8.5
10479,874,2010,101,8.5
10480,874,2010,101,8.5
10481,874,2010,101,8.5
10482,874,2010,101,8.5
10483,874,2010,101,8.5
10484,874,2010,101,8.5
10485,874,2010,101,8.5
10486,874,2010,101,8.5
10487,874,2010,101,8.5
10488,874,2010,101,8.5
10489,875,2010,104,8.7
10490,875,2010,104,8.7
10491,875,2010,104,8.7
10492,875,2010,104,8.7
10493,875,2010,104,8.7
10494,875,2010,104,8.7
10495,875,2010,104,8.7
10496,875,2010,104,8.7
10497,875,2010,104,8.7
10498,875,2010,104,8.7
10499,875,2010,104,8.7
10500,875,2010,104,8.7
10501,876,2010,107,9.0
10502,876,2010,107,9.0
10503,876,2010,107,9.0
10504,876,2010,107,9.0
10505,876,2010,107,9.0
10506,876,2010,107,9.0
10507,876,2010,107,9.0
10508,876,2010,107,9.0
10509,876,2010,107,9.0
10510,876,2010,107,9.0
10511,876,2010,107,9.0
10512,876,2010,107,9.0
10513,877,2010,110,9.3
10514,877,2010,110,9.3
10515,877,2010,110,9.3
10516,877,2010,110,9.3
10517,877,2010,110,9.3
10518,877,2010,110,9.3
10519,877,2010,110,9.3
10520,877,2010,110,9.3
10521,877,2010,110,9.3
10522,877,2010,110,9.3
10523,877,2010,110,9.3
10524,877,2010,110,9.3
10525,878,2010,113,9.3
10526,878,2010,113,9.3
10527,878,2010,113,9.3
10528,878,2010,113,9.3
10529,878,2010,113,9.3
10530,878,2010,113,9.3
10531,878,2010,113,9.3
10532,878,2010,113,9.3
10533,878,2010,113,9.3
10534,878,2010,113,9.3
10535,878,2010,113,9.3
10536,878,2010,113,9.3
10537,879,2010,116,9.5
10538,879,2010,116,9.5
10539,879,2010,116,9.5
10540,879,2010,116,9.5
10541,879,2010,116,9.5
10542,879,2010,116,9.5
10543,879,2010,116,9.5
10544,879,2010,116,9.5
10545,879,2010,116,9.5
10546,879,2010,116,9.5
10547,879,2010,116,9.5
10548,879,2010,116,9.5
10549,880,2010,119,9.5
10550,880,2010,119,9.5
10551,880,2010,119,9.5
10552,880,2010,119,9.5
10553,880,2010,119,9.5
10554,880,2010,119,9.5
10555,880,2010,119,9.5
10556,880,2010,119,9.5
10557,880,2010,119,9.5
10558,880,2010,119,9.5
10559,880,2010,119,9.5
10560,880,2010,119,9.5
10561,881,2010,122,9.7
10562,881,2010,122,9.7
10563,881,2010,122,9.7
10564,881,2010,122,9.7
10565,881,2010,122,9.7
10566,881,2010,122,9.7
10567,881,2010,122,9.7
10568,881,2010,122,9.7
10569,881,2010,122,9.7
10570,881,2010,122,9.7
10571,881,2010,122,9.7
10572,881,2010,122,9.7
10573,882,2010,125,9.6
10574,882,2010,125,9.6
10575,882,2010,125,9.6
10576,882,2010,125,9.6
10577,882,2010,125,9.6
10578,882,2010,125,9.6
10579,882,2010,125,9.6
10580,882,2010,125,9.6
10581,882,2010,125,9.6
10582,882,2010,125,9.6
10583,882,2010,125,9.6
10584,882,2010,125,9.6
10585,883,2010,128,10.1
10586,883,2010,128,10.1
10587,883,2010,128,10.1
10588,883,2010,128,10.1
10589,883,2010,128,10.1
10590,883,2010,128,10.1
10591,883,2010,128,10.1
10592,883,2010,128,10.1
10593,883,2010,128,10.1
10594,883,2010,128,10.1
10595,883,2010,128,10.1
10596,883,2010,128,10.1
10597,884,2010,131,10.6
10598,884,2010,131,10.6
10599,884,2010,131,10.6
10600,884,2010,131,10.6
10601,884,2010,131,10.6
10602,884,2010,131,10.6
10603,884,2010,131,10.6
10604,884,2010,131,10.6
10605,884,2010,131,10.6
10606,884,2010,131,10.6
10607,884,2010,131,10.6
10608,884,2010,131,10.6
10609,885,2010,134,10.8
10610,885,2010,134,10.8
10611,885,2010,134,10.8
10612,885,2010,134,10.8
10613,885,2010,134,10.8
10614,885,2010,134,10.8
10615,885,2010,134,10.8
10616,885,2010,134,10.8
10617,885,2010,134,10.8
10618,885,2010,134,10.8
10619,885,2010,134,10.8
10620,885,2010,134,10.8
10621,886,2010,137,11.0
10622,886,2010,137,11.0
10623,886,2010,137,11.0
10624,886,2010,137,11.0
10625,886,2010,137,11.0
10626,886,2010,137,11.0
10627,886,2010,137,11.0
10628,886,2010,137,11.0
10629,886,2010,137,11.0
10630,886,2010,137,11.0
10631,886,2010,137,11.0
10632,886,2010,137,11.0
10633,887,2010,140,11.0
10634,887,2010,140,11.0
10635,887,2010,140,11.0
10636,887,2010,140,11.0
10637,887,2010,140,11.0
10638,887,2010,140,11.0
10639,887,2010,140,11.0
10640,887,2010,140,11.0
10641,887,2010,140,11.0
10642,887,2010,140,11.0
10643,887,2010,140,11.0
10644,887,2010,140,11.0
10645,888,2010,143,11.0
10646,888,2010,143,11.0
10647,888,2010,143,11.0
10648,888,2010,143,11.0
10649,888,2010,143,11.0
10650,888,2010,143,11.0
10651,888,2010,143,11.0
10652,888,2010,143,11.0
10653,888,2010,143,11.0
10654,888,2010,143,11.0
10655,888,2010,143,11.0
10656,888,2010,143,11.0
10657,889,2010,146,11.1
10658,889,2010,146,11.1
10659,889,2010,146,11.1
10660,889,2010,146,11.1
10661,889,2010,146,11.1
10662,889,2010,146,11.1
10663,889,2010,146,11.1
10664,889,2010,146,11.1
10665,889,2010,146,11.1
10666,889,2010,146,11.1
10667,889,2010,146,11.1
10668,889,2010,146,11.1
10669,890,2010,149,11.1
10670,890,2010,149,11.1
10671,890,2010,149,11.1
10672,890,2010,149,11.1
10673,890,2010,149,11.1
10674,890,2010,149,11.1
10675,890,2010,149,11.1
10676,890,2010,149,11.1
10677,890,2010,149,11.1
10678,890,2010,149,11.1
10679,890,2010,149,11.1
10680,890,2010,149,11.1
10681,891,2010,152,11.0
10682,891,2010,152,11.0
10683,891,2010,152,11.0
10684,891,2010,152,11.0
10685,891,2010,152,11.0
10686,891,2010,152,11.0
10687,891,2010,152,11.0
10688,891,2010,152,11.0
10689,891,2010,152,11.0
10690,891,2010,152,11.0
10691,891,2010,152,11.0
10692,891,2010,152,11.0
10693,892,2010,155,11.2
10694,892,2010,155,11.2
10695,892,2010,155,11.2
10696,892,2010,155,11.2
10697,892,2010,155,11.2
10698,892,2010,155,11.2
10699,892,2010,155,11.2
10700,892,2010,155,11.2
10701,892,2010,155,11.2
10702,892,2010,155,11.2
10703,892,2010,155,11.2
10704,892,2010,155,11.2
10705,893,2010,158,11.7
10706,893,2010,158,11.7
10707,893,2010,158,11.7
10708,893,2010,158,11.7
10709,893,2010,158,11.7
10710,893,2010,158,11.7
10711,893,2010,158,11.7
10712,893,2010,158,11.7
10713,893,2010,158,11.7
10714,893,2010,158,11.7
10715,893,2010,158,11.7
10716,893,2010,158,11.7
10717,894,2010,161,12.0
10718,894,2010,161,12.0
10719,894,2010,161,12.0
10720,894,2010,161,12.0
10721,894,2010,161,12.0
10722,894,2010,161,12.0
10723,894,2010,161,12.0
10724,894,2010,161,12.0
10725,894,2010,161,12.0
10726,894,2010,161,12.0
10727,894,2010,161,12.0
10728,894,2010,161,12.0
10729,895,2010,164,12.2
10730,895,2010,164,12.2
10731,895,2010,164,12.2
10732,895,2010,164,12.2
10733,895,2010,164,12.2
10734,895,2010,164,12.2
10735,895,2010,164,12.2
10736,895,2010,164,12.2
10737,895,2010,164,12.2
10738,895,2010,164,12.2
10739,895,2010,164,12.2
10740,895,2010,164,12.2
10741,896,2010,167,12.2
10742,896,2010,167,12.2
10743,896,2010,167,12.2
10744,896,2010,167,12.2
10745,896,2010,167,12.2
10746,896,2010,167,12.2
10747,896,2010,167,12.2
10748,896,2010,167,12.2
10749,896,2010,167,12.2
10750,896,2010,167,12.2
10751,896,2010,167,12.2
10752,896,2010,167,12.2
10753,897,2010,170,12.6
10754,897,2010,170,12.6
10755,897,2010,170,12.6
10756,897,2010,170,12.6
10757,897,2010,170,12.6
10758,897,2010,170,12.6
10759,897,2010,170,12.6
10760,897,2010,170,12.6
10761,897,2010,170,12.6
10762,897,2010,170,12.6
10763,897,2010,170,12.6
10764,897,2010,170,12.6
10765,898,2010,173,13.0
10766,898,2010,173,13.0
10767,898,2010,173,13.0
10768,898,2010,173,13.0
10769,898,2010,173,13.0
10770,898,2010,173,13.0
10771,898,2010,173,13.0
10772,898,2010,173,13.0
10773,898,2010,173,13.0
10774,898,2010,173,13.0
10775,898,2010,173,13.0
10776,898,2010,173,13.0
10777,899,2010,176,13.1
10778,899,2010,176,13.1
10779,899,2010,176,13.1
10780,899,2010,176,13.1
10781,899,2010,176,13.1
10782,899,2010,176,13.1
10783,899,2010,176,13.1
10784,899,2010,176,13.1
10785,899,2010,176,13.1
10786,899,2010,176,13.1
10787,899,2010,176,13.1
10788,899,2010,176,13.1
10789,900,2010,179,13.3
10790,900,2010,179,13.3
10791,900,2010,179,13.3
10792,900,2010,179,13.3
10793,900,2010,179,13.3
10794,900,2010,179,13.3
10795,900,2010,179,13.3
10796,900,2010,179,13.3
10797,900,2010,179,13.3
10798,900,2010,179,13.3
10799,900,2010,179,13.3
10800,900,2010,179,13.3
10801,901,2010,182,13.3
10802,901,2010,182,13.3
10803,901,2010,182,13.3
10804,901,2010,182,13.3
10805,901,2010,182,13.3
10806,901,2010,182,13.3
10807,901,2010,182,13.3
10808,901,2010,182,13.3
10809,901,2010,182,13.3
10810,901,2010,182,13.3
10811,901,2010,182,13.3
10812,901,2010,182,13.3
10813,902,2010,185,13.6
10814,902,2010,185,13.6
10815,902,2010,185,13.6
10816,902,2010,185,13.6
10817,902,2010,185,13.6
10818,902,2010,185,13.6
10819,902,2010,185,13.6
10820,902,2010,185,13.6
10821,902,2010,185,13.6
10822,902,2010,185,13.6
10823,902,2010,185,13.6
10824,902,2010,185,13.6
10825,903,2010,188,13.8
10826,903,2010,188,13.8
10827,903,2010,188,13.8
10828,903,2010,188,13.8
10829,903,2010,188,13.8
10830,903,2010,188,13.8
10831,903,2010,188,13.8
10832,903,2010,188,13.8
10833,903,2010,188,13.8
10834,903,2010,188,13.8
10835,903,2010,188,13.8
10836,903,2010,188,13.8
10837,904,2010,191,13.9
10838,904,2010,191,13.9
10839,904,2010,191,13.9
10840,904,2010,191,13.9
10841,904,2010,191,13.9
10842,904,2010,191,13.9
10843,904,2010,191,13.9
10844,904,2010,191,13.9
10845,904,2010,191,13.9
10846,904,2010,191,13.9
10847,904,2010,191,13.9
10848,904,2010,191,13.9
10849,905,2010,194,13.7
10850,905,2010,194,13.7
10851,905,2010,194,13.7
10852,905,2010,194,13.7
10853,905,2010,194,13.7
10854,905,2010,194,13.7
10855,905,2010,194,13.7
10856,905,2010,194,13.7
10857,905,2010,194,13.7
10858,905,2010,194,13.7
10859,905,2010,194,13.7
10860,905,2010,194,13.7
10861,906,2010,197,13.6
10862,906,2010,197,13.6
10863,906,2010,197,13.6
10864,906,2010,197,13.6
10865,906,2010,197,13.6
10866,906,2010,197,13.6
10867,906,2010,197,13.6
10868,906,2010,197,13.6
10869,906,2010,197,13.6
10870,906,2010,197,13.6
10871,906,2010,197,13.6
10872,906,2010,197,13.6
10873,907,2010,200,13.8
10874,907,2010,200,13.8
10875,907,2010,200,13.8
10876,907,2010,200,13.8
10877,907,2010,200,13.8
10878,907,2010,200,13.8
10879,907,2010,200,13.8
10880,907,2010,200,13.8
10881,907,2010,200,13.8
10882,907,2010,200,13.8
10883,907,2010,200,13.8
10884,907,2010,200,13.8
10885,908,2010,203,14.2
10886,908,2010,203,14.2
10887,908,2010,203,14.2
10888,908,2010,203,14.2
10889,908,2010,203,14.2
10890,908,2010,203,14.2
10891,908,2010,203,14.2
10892,908,2010,203,14.2
10893,908,2010,203,14.2
10894,908,2010,203,14.2
10895,908,2010,203,14.2
10896,908,2010,203,14.2
10897,909,2010,206,14.1
10898,909,2010,206,14.1
10899,909,2010,206,14.1
10900,909,2010,206,14.1
10901,909,2010,206,14.1
10902,909,2010,206,14.1
10903,909,2010,206,14.1
10904,909,2010,206,14.1
10905,909,2010,206,14.1
10906,909,2010,206,14.1
10907,909,2010,206,14.1
10908,909,2010,206,14.1
10909,910,2010,209,14.1
10910,910,2010,209,14.1
10911,910,2010,209,14.1
10912,910,2010,209,14.1
10913,910,2010,209,14.1
10914,910,2010,209,14.1
10915,910,2010,209,14.1
10916,910,2010,209,14.1
10917,910,2010,209,14.1
10918,910,2010,209,14.1
10919,910,2010,209,14.1
10920,910,2010,209,14.1
10921,911,2010,212,14.5
10922,911,2010,212,14.5
10923,911,2010,212,14.5
10924,911,2010,212,14.5
10925,911,2010,212,14.5
10926,911,2010,212,14.5
10927,911,2010,212,14.5
10928,911,2010,212,14.5
10929,911,2010,212,14.5
10930,911,2010,212,14.5
10931,911,2010,212,14.5
10932,911,2010,212,14.5
10933,912,2010,215,14.9
10934,912,2010,215,14.9
10935,912,2010,215,14.9
10936,912,2010,215,14.9
10937,912,2010,215,14.9
10938,912,2010,215,14.9
10939,912,2010,215,14.9
10940,912,2010,215,14.9
10941,912,2010,215,14.9
10942,912,2010,215,14.9
10943,912,2010,215,14.9
10944,912,2010,215,14.9
10945,913,2010,218,15.2
10946,913,2010,218,15.2
10947,913,2010,218,15.2
10948,913,2010,218,15.2
10949,913,2010,218,15.2
10950,913,2010,218,15.2
10951,913,2010,218,15.2
10952,913,2010,218,15.2
