threeday_yrmo,threeday_yr,year,dayofyear,ewe_nutr_loading
1067,1067,1986,320,0.84
1068,1068,1986,323,1.92
1069,1069,1986,326,1.44
1070,1070,1986,329,1.5
1071,1071,1986,332,1.06
1072,1072,1986,335,1.38
1073,1073,1986,338,1.11
1074,1074,1986,341,0.7
1075,1075,1986,344,0.86
1076,1076,1986,347,1.38
1077,1077,1986,350,0.89
1078,1078,1986,353,1.12
1079,1079,1986,356,1.69
1080,1080,1986,360,1.57
1081,1081,1987,2,2.07
1082,1082,1987,5,1.06
1083,1083,1987,8,0.89
1084,1084,1987,11,2.02
1085,1085,1987,14,1.33
1086,1086,1987,17,0.6
1087,1087,1987,20,0.71
1088,1088,1987,23,1.28
1089,1089,1987,26,1.09
1090,1090,1987,29,2.04
1091,1091,1987,32,1.44
1092,1092,1987,35,1.54
1093,1093,1987,38,0.73
1094,1094,1987,41,0.96
1095,1095,1987,44,1.35
1096,1096,1987,47,1.38
1097,1097,1987,50,0.66
1098,1098,1987,53,1.49
1099,1099,1987,56,1.33
1100,1100,1987,59,0.96
1101,1101,1987,62,1.61
1102,1102,1987,65,1.4
1103,1103,1987,68,1.03
1104,1104,1987,71,1.19
1105,1105,1987,74,0.68
1106,1106,1987,77,1.18
1107,1107,1987,80,0.89
1108,1108,1987,83,0.71
1109,1109,1987,86,1.44
1110,1110,1987,89,0.62
1111,1111,1987,92,0.78
1112,1112,1987,95,0.94
1113,1113,1987,98,1.39
1114,1114,1987,101,1.06
1115,1115,1987,104,1.31
1116,1116,1987,107,1.41
1117,1117,1987,110,0.81
1118,1118,1987,113,1.15
1119,1119,1987,116,0.81
1120,1120,1987,119,0.75
1121,1121,1987,122,1.31
1122,1122,1987,125,1.01
1123,1123,1987,128,1.03
1124,1124,1987,131,0.96
1125,1125,1987,134,0.86
1126,1126,1987,137,1.44
1127,1127,1987,140,0.68
1128,1128,1987,143,0.83
1129,1129,1987,146,1.01
1130,1130,1987,149,1.59
1131,1131,1987,152,1.13
1132,1132,1987,155,0.96
1133,1133,1987,158,0.89
1134,1134,1987,161,0.98
1135,1135,1987,164,1.2
1136,1136,1987,167,1.14
1137,1137,1987,170,0.78
1138,1138,1987,173,1
1139,1139,1987,176,0.86
1140,1140,1987,179,0.93
1141,1141,1987,182,0.86
1142,1142,1987,185,0.86
1143,1143,1987,188,0.87
1144,1144,1987,191,0.53
1145,1145,1987,194,0.93
1146,1146,1987,197,1.35
1147,1147,1987,200,0.83
1148,1148,1987,203,0.84
1149,1149,1987,206,0.76
1150,1150,1987,209,0.71
1151,1151,1987,212,0.94
1152,1152,1987,215,0.92
1153,1153,1987,218,0.84
1154,1154,1987,221,0.87
1155,1155,1987,224,0.76
1156,1156,1987,227,0.76
1157,1157,1987,230,0.6
1158,1158,1987,233,0.93
1159,1159,1987,236,0.81
1160,1160,1987,239,0.75
1161,1161,1987,242,0.62
1162,1162,1987,245,0.93
1163,1163,1987,248,0.83
1164,1164,1987,251,0.53
1165,1165,1987,254,0.75
1166,1166,1987,257,1.17
1167,1167,1987,260,0.62
1168,1168,1987,263,0.66
1169,1169,1987,266,0.83
1170,1170,1987,269,0.93
1171,1171,1987,272,0.78
1172,1172,1987,275,0.87
1173,1173,1987,278,0.97
1174,1174,1987,281,0.83
1175,1175,1987,284,0.89
1176,1176,1987,287,0.73
1177,1177,1987,290,0.89
1178,1178,1987,293,0.78
1179,1179,1987,296,0.55
1180,1180,1987,299,0.86
1181,1181,1987,302,0.62
1182,1182,1987,305,0.87
1183,1183,1987,308,0.75
1184,1184,1987,311,0.8
1185,1185,1987,314,1.57
1186,1186,1987,317,1
1187,1187,1987,320,1.06
1188,1188,1987,323,1.09
1189,1189,1987,326,1.41
1190,1190,1987,329,1.41
1191,1191,1987,332,0.66
1192,1192,1987,335,2.32
1193,1193,1987,338,1.55
1194,1194,1987,341,2.19
1195,1195,1987,344,2.22
1196,1196,1987,347,1.13
1197,1197,1987,350,0.75
1198,1198,1987,353,0.93
1199,1199,1987,356,1.07
1200,1200,1987,360,0.86
1201,1201,1988,2,1.12
1202,1202,1988,5,0.87
1203,1203,1988,8,1.19
1204,1204,1988,11,1.15
1205,1205,1988,14,2.2
1206,1206,1988,17,1.36
1207,1207,1988,20,1.12
1208,1208,1988,23,1.08
1209,1209,1988,26,0.75
1210,1210,1988,29,1.4
1211,1211,1988,32,1.02
1212,1212,1988,35,0.83
1213,1213,1988,38,0.76
1214,1214,1988,41,1.06
1215,1215,1988,44,1.55
1216,1216,1988,47,1.54
1217,1217,1988,50,0.7
1218,1218,1988,53,0.92
1219,1219,1988,56,0.68
1220,1220,1988,59,1
1221,1221,1988,62,0.86
1222,1222,1988,65,1.85
1223,1223,1988,68,1.13
1224,1224,1988,71,0.71
1225,1225,1988,74,0.92
1226,1226,1988,77,0.62
1227,1227,1988,80,1.15
1228,1228,1988,83,1.91
1229,1229,1988,86,1.5
1230,1230,1988,89,0.7
1231,1231,1988,92,1.03
1232,1232,1988,95,1.78
1233,1233,1988,98,1.13
1234,1234,1988,101,1.03
1235,1235,1988,104,0.76
1236,1236,1988,107,0.76
1237,1237,1988,110,0.81
1238,1238,1988,113,1.03
1239,1239,1988,116,0.81
1240,1240,1988,119,1.01
1241,1241,1988,122,1.45
1242,1242,1988,125,0.8
1243,1243,1988,128,0.64
1244,1244,1988,131,0.75
1245,1245,1988,134,1.07
1246,1246,1988,137,1.07
1247,1247,1988,140,0.84
1248,1248,1988,143,0.81
1249,1249,1988,146,0.71
1250,1250,1988,149,1.26
1251,1251,1988,152,1.06
1252,1252,1988,155,1.37
1253,1253,1988,158,0.8
1254,1254,1988,161,0.73
1255,1255,1988,164,0.73
1256,1256,1988,167,0.89
1257,1257,1988,170,0.92
1258,1258,1988,173,0.75
1259,1259,1988,176,0.78
1260,1260,1988,179,1.05
1261,1261,1988,182,0.92
1262,1262,1988,185,0.89
1263,1263,1988,188,0.86
1264,1264,1988,191,0.76
1265,1265,1988,194,1.03
1266,1266,1988,197,0.64
1267,1267,1988,200,0.89
1268,1268,1988,203,1.01
1269,1269,1988,206,0.64
1270,1270,1988,209,1.02
1271,1271,1988,212,0.9
1272,1272,1988,215,0.76
1273,1273,1988,218,0.93
1274,1274,1988,221,0.71
1275,1275,1988,224,0.78
1276,1276,1988,227,0.83
1277,1277,1988,230,0.75
1278,1278,1988,233,0.87
1279,1279,1988,236,0.81
1280,1280,1988,239,0.75
1281,1281,1988,242,0.84
1282,1282,1988,245,0.81
1283,1283,1988,248,0.76
1284,1284,1988,251,0.87
1285,1285,1988,254,1.08
1286,1286,1988,257,0.62
1287,1287,1988,260,0.94
1288,1288,1988,263,0.66
1289,1289,1988,266,0.55
1290,1290,1988,269,0.66
1291,1291,1988,272,0.87
1292,1292,1988,275,0.93
1293,1293,1988,278,0.5
1294,1294,1988,281,0.86
1295,1295,1988,284,0.81
1296,1296,1988,287,0.8
1297,1297,1988,290,0.81
1298,1298,1988,293,0.64
1299,1299,1988,296,0.76
1300,1300,1988,299,0.9
1301,1301,1988,302,0.94
1302,1302,1988,305,1.03
1303,1303,1988,308,1.44
1304,1304,1988,311,1.54
1305,1305,1988,314,1.48
1306,1306,1988,317,1.14
1307,1307,1988,320,0.84
1308,1308,1988,323,1.62
1309,1309,1988,326,1.93
1310,1310,1988,329,1.18
1311,1311,1988,332,1.62
1312,1312,1988,335,1.09
1313,1313,1988,338,0.83
1314,1314,1988,341,0.83
1315,1315,1988,344,0.66
1316,1316,1988,347,1.43
1317,1317,1988,350,1.29
1318,1318,1988,353,0.81
1319,1319,1988,356,1.35
1320,1320,1988,361,1.15
1321,1321,1989,2,1.05
1322,1322,1989,5,0.81
1323,1323,1989,8,0.96
1324,1324,1989,11,1.4
1325,1325,1989,14,1.44
1326,1326,1989,17,1.6
1327,1327,1989,20,0.86
1328,1328,1989,23,0.93
1329,1329,1989,26,0.87
1330,1330,1989,29,1.44
1331,1331,1989,32,2.08
1332,1332,1989,35,1.95
1333,1333,1989,38,0.87
1334,1334,1989,41,0.75
1335,1335,1989,44,0.48
1336,1336,1989,47,1.06
1337,1337,1989,50,0.93
1338,1338,1989,53,1.21
1339,1339,1989,56,0.6
1340,1340,1989,59,1.03
1341,1341,1989,62,1.21
1342,1342,1989,65,1.52
1343,1343,1989,68,1.29
1344,1344,1989,71,1.19
1345,1345,1989,74,0.68
1346,1346,1989,77,0.75
1347,1347,1989,80,0.96
1348,1348,1989,83,0.64
1349,1349,1989,86,1.47
1350,1350,1989,89,1.24
1351,1351,1989,92,1.65
1352,1352,1989,95,1.01
1353,1353,1989,98,0.98
1354,1354,1989,101,0.83
1355,1355,1989,104,0.98
1356,1356,1989,107,0.6
1357,1357,1989,110,0.84
1358,1358,1989,113,0.93
1359,1359,1989,116,1
1360,1360,1989,119,0.81
1361,1361,1989,122,0.89
1362,1362,1989,125,0.58
1363,1363,1989,128,0.97
1364,1364,1989,131,1.15
1365,1365,1989,134,0.78
1366,1366,1989,137,1.3
1367,1367,1989,140,1.11
1368,1368,1989,143,0.8
1369,1369,1989,146,1.02
1370,1370,1989,149,0.76
1371,1371,1989,152,0.81
1372,1372,1989,155,1.01
1373,1373,1989,158,0.9
1374,1374,1989,161,0.8
1375,1375,1989,164,0.8
1376,1376,1989,167,1.09
1377,1377,1989,170,0.9
1378,1378,1989,173,0.97
1379,1379,1989,176,1.07
1380,1380,1989,179,0.62
1381,1381,1989,182,1.23
1382,1382,1989,185,0.66
1383,1383,1989,188,0.92
1384,1384,1989,191,0.78
1385,1385,1989,194,0.9
1386,1386,1989,197,1.11
1387,1387,1989,200,0.8
1388,1388,1989,203,0.87
1389,1389,1989,206,0.76
1390,1390,1989,209,0.87
1391,1391,1989,212,1.02
1392,1392,1989,215,0.8
1393,1393,1989,218,0.84
1394,1394,1989,221,0.89
1395,1395,1989,224,0.68
1396,1396,1989,227,0.73
1397,1397,1989,230,0.64
1398,1398,1989,233,0.8
1399,1399,1989,236,0.58
1400,1400,1989,239,0.62
1401,1401,1989,242,0.83
1402,1402,1989,245,0.66
1403,1403,1989,248,0.9
1404,1404,1989,251,0.92
1405,1405,1989,254,0.64
1406,1406,1989,257,0.73
1407,1407,1989,260,0.68
1408,1408,1989,263,0.68
1409,1409,1989,266,0.71
1410,1410,1989,269,0.66
1411,1411,1989,272,0.92
1412,1412,1989,275,0.62
1413,1413,1989,278,0.58
1414,1414,1989,281,0.45
1415,1415,1989,284,1.27
1416,1416,1989,287,0.76
1417,1417,1989,290,0.83
1418,1418,1989,293,1.45
1419,1419,1989,296,1.61
1420,1420,1989,299,1.21
1421,1421,1989,302,0.55
1422,1422,1989,305,0.75
1423,1423,1989,308,1.2
1424,1424,1989,311,1.63
1425,1425,1989,314,1.23
1426,1426,1989,317,1.43
1427,1427,1989,320,0.75
1428,1428,1989,323,0.73
1429,1429,1989,326,1.11
1430,1430,1989,329,1.05
1431,1431,1989,332,1.07
1432,1432,1989,335,0.96
1433,1433,1989,338,1.32
1434,1434,1989,341,0.87
1435,1435,1989,344,1.01
1436,1436,1989,347,0.62
1437,1437,1989,350,0.7
1438,1438,1989,353,0.84
1439,1439,1989,356,0.84
1440,1440,1989,360,0.76
1441,1441,1990,2,1.46
1442,1442,1990,5,1.38
1443,1443,1990,8,1.46
1444,1444,1990,11,1.19
1445,1445,1990,14,0.73
1446,1446,1990,17,0.71
1447,1447,1990,20,0.7
1448,1448,1990,23,1.68
1449,1449,1990,26,1.8
1450,1450,1990,29,1.53
1451,1451,1990,32,1.5
1452,1452,1990,35,1.95
1453,1453,1990,38,1.4
1454,1454,1990,41,1.47
1455,1455,1990,44,1.39
1456,1456,1990,47,1.41
1457,1457,1990,50,1.27
1458,1458,1990,53,0.7
1459,1459,1990,56,1.02
1460,1460,1990,59,0.89
1461,1461,1990,62,0.64
1462,1462,1990,65,1.01
1463,1463,1990,68,1.43
1464,1464,1990,71,0.84
1465,1465,1990,74,1.14
1466,1466,1990,77,0.58
1467,1467,1990,80,0.8
1468,1468,1990,83,0.97
1469,1469,1990,86,0.68
1470,1470,1990,89,0.64
1471,1471,1990,92,0.7
1472,1472,1990,95,0.9
1473,1473,1990,98,0.71
1474,1474,1990,101,0.76
1475,1475,1990,104,0.8
1476,1476,1990,107,0.89
1477,1477,1990,110,0.68
1478,1478,1990,113,1.16
1479,1479,1990,116,1.21
1480,1480,1990,119,0.64
1481,1481,1990,122,0.66
1482,1482,1990,125,1.2
1483,1483,1990,128,1.03
1484,1484,1990,131,0.93
1485,1485,1990,134,0.84
1486,1486,1990,137,0.8
1487,1487,1990,140,1.01
1488,1488,1990,143,0.81
1489,1489,1990,146,0.81
1490,1490,1990,149,0.83
1491,1491,1990,152,1.02
1492,1492,1990,155,0.94
1493,1493,1990,158,1.01
1494,1494,1990,161,1.15
1495,1495,1990,164,1.07
1496,1496,1990,167,0.84
1497,1497,1990,170,0.84
1498,1498,1990,173,0.96
1499,1499,1990,176,0.8
1500,1500,1990,179,0.66
1501,1501,1990,182,0.84
1502,1502,1990,185,0.6
1503,1503,1990,188,0.81
1504,1504,1990,191,0.84
1505,1505,1990,194,1.07
1506,1506,1990,197,1.34
1507,1507,1990,200,0.81
1508,1508,1990,203,0.93
1509,1509,1990,206,1.01
1510,1510,1990,209,0.68
1511,1511,1990,212,0.9
1512,1512,1990,215,0.7
1513,1513,1990,218,0.83
1514,1514,1990,221,0.71
1515,1515,1990,224,0.93
1516,1516,1990,227,0.83
1517,1517,1990,230,0.6
1518,1518,1990,233,0.87
1519,1519,1990,236,0.76
1520,1520,1990,239,0.48
1521,1521,1990,242,0.94
1522,1522,1990,245,0.84
1523,1523,1990,248,0.87
1524,1524,1990,251,0.71
1525,1525,1990,254,0.62
1526,1526,1990,257,0.8
1527,1527,1990,260,0.62
1528,1528,1990,263,0.94
1529,1529,1990,266,0.64
1530,1530,1990,269,0.5
1531,1531,1990,272,0.78
1532,1532,1990,275,1.19
1533,1533,1990,278,1.3
1534,1534,1990,281,0.75
1535,1535,1990,284,1.15
1536,1536,1990,287,0.97
1537,1537,1990,290,1.42
1538,1538,1990,293,1.12
1539,1539,1990,296,1.16
1540,1540,1990,299,1.5
1541,1541,1990,302,1.35
1542,1542,1990,305,0.76
1543,1543,1990,308,1.03
1544,1544,1990,311,1.02
1545,1545,1990,314,1.69
1546,1546,1990,317,1.54
1547,1547,1990,320,1.14
1548,1548,1990,323,1.14
1549,1549,1990,326,1.69
1550,1550,1990,329,1
1551,1551,1990,332,1.57
1552,1552,1990,335,1.33
1553,1553,1990,338,2.06
1554,1554,1990,341,1.25
1555,1555,1990,344,0.84
1556,1556,1990,347,1.4
1557,1557,1990,350,0.92
1558,1558,1990,353,2.42
1559,1559,1990,356,0.96
1560,1560,1990,360,1.44
1561,1561,1991,2,1.02
1562,1562,1991,5,0.96
1563,1563,1991,8,0.97
1564,1564,1991,11,1.45
1565,1565,1991,14,1.3
1566,1566,1991,17,0.8
1567,1567,1991,20,1
1568,1568,1991,23,0.48
1569,1569,1991,26,1.05
1570,1570,1991,29,0.8
1571,1571,1991,32,2.11
1572,1572,1991,35,1.64
1573,1573,1991,38,0.89
1574,1574,1991,41,0.64
1575,1575,1991,44,0.81
1576,1576,1991,47,0.7
1577,1577,1991,50,1.35
1578,1578,1991,53,0.64
1579,1579,1991,56,0.96
1580,1580,1991,59,1.11
1581,1581,1991,62,1.17
1582,1582,1991,65,0.75
1583,1583,1991,68,1.08
1584,1584,1991,71,0.93
1585,1585,1991,74,0.58
1586,1586,1991,77,0.83
1587,1587,1991,80,0.66
1588,1588,1991,83,1.14
1589,1589,1991,86,1.17
1590,1590,1991,89,0.71
1591,1591,1991,92,1.5
1592,1592,1991,95,1.4
1593,1593,1991,98,1.02
1594,1594,1991,101,1
1595,1595,1991,104,0.71
1596,1596,1991,107,0.7
1597,1597,1991,110,0.73
1598,1598,1991,113,0.98
1599,1599,1991,116,0.84
1600,1600,1991,119,0.8
1601,1601,1991,122,0.92
1602,1602,1991,125,0.98
1603,1603,1991,128,1.4
1604,1604,1991,131,0.89
1605,1605,1991,134,0.8
1606,1606,1991,137,1.32
1607,1607,1991,140,0.97
1608,1608,1991,143,0.83
1609,1609,1991,146,0.8
1610,1610,1991,149,0.73
1611,1611,1991,152,0.92
1612,1612,1991,155,1.32
1613,1613,1991,158,0.83
1614,1614,1991,161,0.89
1615,1615,1991,164,1
1616,1616,1991,167,0.78
1617,1617,1991,170,1.06
1618,1618,1991,173,0.87
1619,1619,1991,176,0.86
1620,1620,1991,179,0.84
1621,1621,1991,182,0.71
1622,1622,1991,185,1.31
1623,1623,1991,188,1.06
1624,1624,1991,191,0.81
1625,1625,1991,194,0.84
1626,1626,1991,197,0.75
1627,1627,1991,200,0.84
1628,1628,1991,203,0.86
1629,1629,1991,206,0.94
1630,1630,1991,209,0.71
1631,1631,1991,212,0.75
1632,1632,1991,215,0.81
1633,1633,1991,218,0.84
1634,1634,1991,221,1.32
1635,1635,1991,224,0.55
1636,1636,1991,227,0.62
1637,1637,1991,230,0.71
1638,1638,1991,233,0.73
1639,1639,1991,236,0.9
1640,1640,1991,239,1.44
1641,1641,1991,242,1.56
1642,1642,1991,245,0.73
1643,1643,1991,248,0.8
1644,1644,1991,251,0.93
1645,1645,1991,254,0.71
1646,1646,1991,257,0.68
1647,1647,1991,260,0.7
1648,1648,1991,263,1.09
1649,1649,1991,266,0.87
1650,1650,1991,269,0.71
1651,1651,1991,272,0.6
1652,1652,1991,275,0.8
1653,1653,1991,278,0.83
1654,1654,1991,281,0.53
1655,1655,1991,284,0.84
1656,1656,1991,287,0.58
1657,1657,1991,290,1.11
1658,1658,1991,293,0.97
1659,1659,1991,296,0.66
1660,1660,1991,299,0.96
1661,1661,1991,302,1.02
1662,1662,1991,305,0.89
1663,1663,1991,308,0.76
1664,1664,1991,311,0.78
1665,1665,1991,314,1.15
1666,1666,1991,317,1.07
1667,1667,1991,320,1.89
1668,1668,1991,323,1.77
1669,1669,1991,326,0.9
1670,1670,1991,329,1.07
1671,1671,1991,332,1.36
1672,1672,1991,335,1
1673,1673,1991,338,1.46
1674,1674,1991,341,1.29
1675,1675,1991,344,1.39
1676,1676,1991,347,1.24
1677,1677,1991,350,0.93
1678,1678,1991,353,1.3
1679,1679,1991,356,1.09
1680,1680,1991,360,1.12
1681,1681,1992,2,1.48
1682,1682,1992,5,1.24
1683,1683,1992,8,1
1684,1684,1992,11,1.56
1685,1685,1992,14,1.03
1686,1686,1992,17,0.9
1687,1687,1992,20,1.07
1688,1688,1992,23,1.56
1689,1689,1992,26,1.76
1690,1690,1992,29,2.08
1691,1691,1992,32,1.97
1692,1692,1992,35,1.17
1693,1693,1992,38,0.8
1694,1694,1992,41,0.86
1695,1695,1992,44,1.02
1696,1696,1992,47,0.94
1697,1697,1992,50,1.17
1698,1698,1992,53,1.35
1699,1699,1992,56,0.97
1700,1700,1992,59,0.6
1701,1701,1992,62,0.76
1702,1702,1992,65,0.8
1703,1703,1992,68,0.89
1704,1704,1992,71,0.58
1705,1705,1992,74,0.68
1706,1706,1992,77,0.76
1707,1707,1992,80,0.73
1708,1708,1992,83,0.6
1709,1709,1992,86,1.27
1710,1710,1992,89,0.92
1711,1711,1992,92,0.76
1712,1712,1992,95,1.13
1713,1713,1992,98,0.73
1714,1714,1992,101,0.68
1715,1715,1992,104,0.9
1716,1716,1992,107,1.26
1717,1717,1992,110,1.07
1718,1718,1992,113,0.94
1719,1719,1992,116,0.8
1720,1720,1992,119,0.75
1721,1721,1992,122,1.09
1722,1722,1992,125,0.86
1723,1723,1992,128,1.35
1724,1724,1992,131,1.42
1725,1725,1992,134,0.83
1726,1726,1992,137,0.64
1727,1727,1992,140,0.97
1728,1728,1992,143,0.8
1729,1729,1992,146,0.97
1730,1730,1992,149,0.81
1731,1731,1992,152,0.75
1732,1732,1992,155,1.15
1733,1733,1992,158,0.9
1734,1734,1992,161,0.76
1735,1735,1992,164,0.96
1736,1736,1992,167,0.84
1737,1737,1992,170,0.78
1738,1738,1992,173,0.94
1739,1739,1992,176,0.93
1740,1740,1992,179,0.84
1741,1741,1992,182,0.84
1742,1742,1992,185,0.76
1743,1743,1992,188,1.05
1744,1744,1992,191,0.75
1745,1745,1992,194,0.96
1746,1746,1992,197,0.84
1747,1747,1992,200,0.84
1748,1748,1992,203,0.89
1749,1749,1992,206,0.81
1750,1750,1992,209,0.86
1751,1751,1992,212,0.76
1752,1752,1992,215,0.9
1753,1753,1992,218,0.97
1754,1754,1992,221,0.89
1755,1755,1992,224,1.07
1756,1756,1992,227,0.89
1757,1757,1992,230,0.86
1758,1758,1992,233,0.83
1759,1759,1992,236,0.8
1760,1760,1992,239,0.71
1761,1761,1992,242,0.68
1762,1762,1992,245,0.64
1763,1763,1992,248,1.33
1764,1764,1992,251,0.89
1765,1765,1992,254,0.83
1766,1766,1992,257,1.46
1767,1767,1992,260,0.75
1768,1768,1992,263,0.64
1769,1769,1992,266,0.86
1770,1770,1992,269,1.21
1771,1771,1992,272,0.8
1772,1772,1992,275,0.71
1773,1773,1992,278,1.11
1774,1774,1992,281,0.86
1775,1775,1992,284,0.62
1776,1776,1992,287,1.34
1777,1777,1992,290,0.83
1778,1778,1992,293,1.5
1779,1779,1992,296,1.43
1780,1780,1992,299,0.84
1781,1781,1992,302,1.08
1782,1782,1992,305,1.55
1783,1783,1992,308,0.76
1784,1784,1992,311,0.87
1785,1785,1992,314,1.29
1786,1786,1992,317,1.06
1787,1787,1992,320,0.6
1788,1788,1992,323,1.02
1789,1789,1992,326,1.59
1790,1790,1992,329,0.94
1791,1791,1992,332,1.08
1792,1792,1992,335,0.93
1793,1793,1992,338,1.32
1794,1794,1992,341,1.24
1795,1795,1992,344,1.85
1796,1796,1992,347,0.97
1797,1797,1992,350,1.52
1798,1798,1992,353,1.17
1799,1799,1992,356,1.19
1800,1800,1992,361,1.13
1801,1801,1993,2,1
1802,1802,1993,5,1.34
1803,1803,1993,8,1.34
1804,1804,1993,11,0.83
1805,1805,1993,14,1.29
1806,1806,1993,17,0.96
1807,1807,1993,20,1.69
1808,1808,1993,23,1.41
1809,1809,1993,26,0.96
1810,1810,1993,29,0.87
1811,1811,1993,32,0.7
1812,1812,1993,35,0.83
1813,1813,1993,38,0.9
1814,1814,1993,41,0.78
1815,1815,1993,44,0.5
1816,1816,1993,47,1.63
1817,1817,1993,50,1.13
1818,1818,1993,53,1.02
1819,1819,1993,56,0.7
1820,1820,1993,59,0.93
1821,1821,1993,62,1.7
1822,1822,1993,65,0.97
1823,1823,1993,68,1.17
1824,1824,1993,71,0.89
1825,1825,1993,74,1
1826,1826,1993,77,1.05
1827,1827,1993,80,1.71
1828,1828,1993,83,1.06
1829,1829,1993,86,0.7
1830,1830,1993,89,0.92
1831,1831,1993,92,0.73
1832,1832,1993,95,0.89
1833,1833,1993,98,1.29
1834,1834,1993,101,0.89
1835,1835,1993,104,0.89
1836,1836,1993,107,1.09
1837,1837,1993,110,0.78
1838,1838,1993,113,1.25
1839,1839,1993,116,1.57
1840,1840,1993,119,0.92
1841,1841,1993,122,0.96
1842,1842,1993,125,0.71
1843,1843,1993,128,0.94
1844,1844,1993,131,1.19
1845,1845,1993,134,0.83
1846,1846,1993,137,0.7
1847,1847,1993,140,0.94
1848,1848,1993,143,1
1849,1849,1993,146,0.7
1850,1850,1993,149,0.75
1851,1851,1993,152,0.7
1852,1852,1993,155,0.81
1853,1853,1993,158,1.29
1854,1854,1993,161,1.14
1855,1855,1993,164,0.78
1856,1856,1993,167,0.73
1857,1857,1993,170,1.06
1858,1858,1993,173,1.24
1859,1859,1993,176,0.66
1860,1860,1993,179,1.13
1861,1861,1993,182,0.93
1862,1862,1993,185,1.08
1863,1863,1993,188,0.76
1864,1864,1993,191,0.98
1865,1865,1993,194,0.78
1866,1866,1993,197,0.81
1867,1867,1993,200,0.86
1868,1868,1993,203,1.01
1869,1869,1993,206,0.76
1870,1870,1993,209,0.96
1871,1871,1993,212,0.8
1872,1872,1993,215,0.97
1873,1873,1993,218,0.71
1874,1874,1993,221,0.84
1875,1875,1993,224,0.8
1876,1876,1993,227,0.71
1877,1877,1993,230,0.76
1878,1878,1993,233,0.93
1879,1879,1993,236,1.21
1880,1880,1993,239,0.86
1881,1881,1993,242,0.8
1882,1882,1993,245,0.45
1883,1883,1993,248,0.7
1884,1884,1993,251,0.48
1885,1885,1993,254,0.98
1886,1886,1993,257,0.48
1887,1887,1993,260,0.68
1888,1888,1993,263,0.55
1889,1889,1993,266,0.7
1890,1890,1993,269,0.71
1891,1891,1993,272,0.7
1892,1892,1993,275,0.48
1893,1893,1993,278,0.7
1894,1894,1993,281,0.64
1895,1895,1993,284,0.5
1896,1896,1993,287,0.48
1897,1897,1993,290,0.58
1898,1898,1993,293,0.78
1899,1899,1993,296,1.43
1900,1900,1993,299,0.75
1901,1901,1993,302,0.53
1902,1902,1993,305,0.92
1903,1903,1993,308,0.98
1904,1904,1993,311,0.58
1905,1905,1993,314,0.78
1906,1906,1993,317,0.87
1907,1907,1993,320,1.08
1908,1908,1993,323,1.15
1909,1909,1993,326,1.55
1910,1910,1993,329,0.87
1911,1911,1993,332,1.09
1912,1912,1993,335,1.21
1913,1913,1993,338,1.74
1914,1914,1993,341,1.35
1915,1915,1993,344,1.58
1916,1916,1993,347,2.07
1917,1917,1993,350,0.68
1918,1918,1993,353,0.64
1919,1919,1993,356,0.64
1920,1920,1993,360,0.89
1921,1921,1994,2,1.21
1922,1922,1994,5,1.34
1923,1923,1994,8,1.19
1924,1924,1994,11,1.08
1925,1925,1994,14,0.76
1926,1926,1994,17,0.78
1927,1927,1994,20,0.81
1928,1928,1994,23,1.03
1929,1929,1994,26,0.53
1930,1930,1994,29,0.8
1931,1931,1994,32,0.71
1932,1932,1994,35,0.62
1933,1933,1994,38,1.15
1934,1934,1994,41,1.06
1935,1935,1994,44,2.17
1936,1936,1994,47,1.72
1937,1937,1994,50,1.25
1938,1938,1994,53,1.44
1939,1939,1994,56,1.08
1940,1940,1994,59,1.69
1941,1941,1994,62,1.33
1942,1942,1994,65,1.3
1943,1943,1994,68,0.66
1944,1944,1994,71,0.64
1945,1945,1994,74,0.83
1946,1946,1994,77,1.37
1947,1947,1994,80,1.79
1948,1948,1994,83,1.09
1949,1949,1994,86,0.75
1950,1950,1994,89,0.68
1951,1951,1994,92,0.94
1952,1952,1994,95,0.96
1953,1953,1994,98,1.35
1954,1954,1994,101,0.86
1955,1955,1994,104,0.98
1956,1956,1994,107,0.7
1957,1957,1994,110,0.64
1958,1958,1994,113,0.7
1959,1959,1994,116,0.75
1960,1960,1994,119,0.83
1961,1961,1994,122,0.55
1962,1962,1994,125,0.89
1963,1963,1994,128,0.93
1964,1964,1994,131,0.78
1965,1965,1994,134,0.58
1966,1966,1994,137,0.7
1967,1967,1994,140,1
1968,1968,1994,143,0.71
1969,1969,1994,146,1.29
1970,1970,1994,149,1.34
1971,1971,1994,152,0.68
1972,1972,1994,155,0.64
1973,1973,1994,158,0.71
1974,1974,1994,161,0.66
1975,1975,1994,164,1.7
1976,1976,1994,167,0.71
1977,1977,1994,170,0.96
1978,1978,1994,173,0.84
1979,1979,1994,176,0.96
1980,1980,1994,179,0.93
1981,1981,1994,182,1.23
1982,1982,1994,185,0.92
1983,1983,1994,188,0.84
1984,1984,1994,191,0.97
1985,1985,1994,194,0.81
1986,1986,1994,197,0.83
1987,1987,1994,200,0.78
1988,1988,1994,203,0.66
1989,1989,1994,206,0.93
1990,1990,1994,209,0.93
1991,1991,1994,212,0.8
1992,1992,1994,215,0.86
1993,1993,1994,218,0.81
1994,1994,1994,221,0.7
1995,1995,1994,224,0.76
1996,1996,1994,227,0.86
1997,1997,1994,230,0.66
1998,1998,1994,233,0.87
