threeday_yrmo,threeday_yr,year,dayofyear,varvarmixing_m
3849,3849,2010,26,16.4
3850,3850,2010,29,17.8
3851,3851,2010,32,17.2
3852,3852,2010,35,15.7
3853,3853,2010,38,14.2
3854,3854,2010,41,15.6
3855,3855,2010,44,20.6
3856,3856,2010,47,17.2
3857,3857,2010,50,15.2
3858,3858,2010,53,12.2
3859,3859,2010,56,13.7
3860,3860,2010,59,17.2
3861,3861,2010,62,18.3
3862,3862,2010,65,15.5
3863,3863,2010,68,14.7
3864,3864,2010,71,16.7
3865,3865,2010,74,16.9
3866,3866,2010,77,16.9
3867,3867,2010,80,15.1
3868,3868,2010,83,13.2
3869,3869,2010,86,14.0
3870,3870,2010,89,19.7
3871,3871,2010,92,22.9
3872,3872,2010,95,19.0
3873,3873,2010,98,17.1
3874,3874,2010,101,12.8
3875,3875,2010,104,12.0
3876,3876,2010,107,13.4
3877,3877,2010,110,14.3
3878,3878,2010,113,12.6
3879,3879,2010,116,13.0
3880,3880,2010,119,16.3
3881,3881,2010,122,15.8
3882,3882,2010,125,12.7
3883,3883,2010,128,10.5
3884,3884,2010,131,11.0
3885,3885,2010,134,13.0
3886,3886,2010,137,15.1
3887,3887,2010,140,15.1
3888,3888,2010,143,12.8
3889,3889,2010,146,14.5
3890,3890,2010,149,15.4
3891,3891,2010,152,14.6
3892,3892,2010,155,12.0
3893,3893,2010,158,10.7
3894,3894,2010,161,11.0
3895,3895,2010,164,12.7
3896,3896,2010,167,12.3
3897,3897,2010,170,11.2
3898,3898,2010,173,11.6
3899,3899,2010,176,13.6
3900,3900,2010,179,14.6
3901,3901,2010,182,12.6
3902,3902,2010,185,10.5
3903,3903,2010,188,10.3
3904,3904,2010,191,10.9
3905,3905,2010,194,12.6
3906,3906,2010,197,11.8
3907,3907,2010,200,10.9
3908,3908,2010,203,11.4
3909,3909,2010,206,11.9
3910,3910,2010,209,11.0
3911,3911,2010,212,10.6
3912,3912,2010,215,10.5
3913,3913,2010,218,11.1
3914,3914,2010,221,12.7
3915,3915,2010,224,13.6
3916,3916,2010,227,11.7
3917,3917,2010,230,10.7
3918,3918,2010,233,11.1
3919,3919,2010,236,11.4
3920,3920,2010,239,10.8
3921,3921,2010,242,10.5
3922,3922,2010,245,10.7
3923,3923,2010,248,11.3
3924,3924,2010,251,12.1
3925,3925,2010,254,13.2
3926,3926,2010,257,12.8
3927,3927,2010,260,11.2
3928,3928,2010,263,10.7
3929,3929,2010,266,11.0
3930,3930,2010,269,13.3
3931,3931,2010,272,12.2
3932,3932,2010,275,11.0
3933,3933,2010,278,11.0
3934,3934,2010,281,12.4
3935,3935,2010,284,15.4
3936,3936,2010,287,13.5
3937,3937,2010,290,11.1
3938,3938,2010,293,10.6
3939,3939,2010,296,11.6
3940,3940,2010,299,16.8
3941,3941,2010,302,14.4
3942,3942,2010,305,16.2
3943,3943,2010,308,13.9
3944,3944,2010,311,15.0
3945,3945,2010,314,16.9
3946,3946,2010,317,14.6
3947,3947,2010,320,11.7
3948,3948,2010,323,12.3
3949,3949,2010,326,17.4
3950,3950,2010,329,19.2
3951,3951,2010,332,17.0
3952,3952,2010,335,20.7
3953,3953,2010,338,18.0
3954,3954,2010,341,16.7
3955,3955,2010,344,16.5
3956,3956,2010,347,13.4
3957,3957,2010,350,13.8
3958,3958,2010,353,17.9
3959,3959,2010,356,22.4
3960,3960,2010,360,22.4
3961,3961,2011,2,15.3
3962,3962,2011,5,17.1
3963,3963,2011,8,17.4
3964,3964,2011,11,14.8
3965,3965,2011,14,13.3
3966,3966,2011,17,15.8
3967,3967,2011,20,17.4
3968,3968,2011,23,17.8
3969,3969,2011,26,15.3
3970,3970,2011,29,14.9
3971,3971,2011,32,17.4
3972,3972,2011,35,16.3
3973,3973,2011,38,14.3
3974,3974,2011,41,11.9
3975,3975,2011,44,14.2
3976,3976,2011,47,18.8
3977,3977,2011,50,19.9
3978,3978,2011,53,18.3
3979,3979,2011,56,19.3
3980,3980,2011,59,15.0
3981,3981,2011,62,18.3
3982,3982,2011,65,16.9
3983,3983,2011,68,15.8
3984,3984,2011,71,17.3
3985,3985,2011,74,21.8
3986,3986,2011,77,18.3
3987,3987,2011,80,18.6
3988,3988,2011,83,15.3
3989,3989,2011,86,13.0
3990,3990,2011,89,13.6
3991,3991,2011,92,13.4
3992,3992,2011,95,15.2
3993,3993,2011,98,14.2
3994,3994,2011,101,14.5
3995,3995,2011,104,14.3
3996,3996,2011,107,16.0
3997,3997,2011,110,16.5
3998,3998,2011,113,14.4
3999,3999,2011,116,11.7
4000,4000,2011,119,11.7
4001,4001,2011,122,12.4
4002,4002,2011,125,13.5
4003,4003,2011,128,14.2
4004,4004,2011,131,12.8
4005,4005,2011,134,13.7
4006,4006,2011,137,13.0
4007,4007,2011,140,14.3
4008,4008,2011,143,12.4
4009,4009,2011,146,10.7
4010,4010,2011,149,10.8
4011,4011,2011,152,11.9
4012,4012,2011,155,12.8
4013,4013,2011,158,11.2
4014,4014,2011,161,10.4
4015,4015,2011,164,11.6
4016,4016,2011,167,13.5
4017,4017,2011,170,12.7
4018,4018,2011,173,11.0
4019,4019,2011,176,10.3
4020,4020,2011,179,10.5
4021,4021,2011,182,11.1
4022,4022,2011,185,12.3
4023,4023,2011,188,11.1
4024,4024,2011,191,10.5
4025,4025,2011,194,11.5
4026,4026,2011,197,13.1
4027,4027,2011,200,12.3
4028,4028,2011,203,10.5
4029,4029,2011,206,10.3
4030,4030,2011,209,10.6
4031,4031,2011,212,11.3
4032,4032,2011,215,11.2
4033,4033,2011,218,10.7
4034,4034,2011,221,10.8
4035,4035,2011,224,11.7
4036,4036,2011,227,11.8
4037,4037,2011,230,10.7
4038,4038,2011,233,10.2
4039,4039,2011,236,10.4
4040,4040,2011,239,10.8
4041,4041,2011,242,11.6
4042,4042,2011,245,11.8
4043,4043,2011,248,11.0
4044,4044,2011,251,10.8
4045,4045,2011,254,10.8
4046,4046,2011,257,10.8
4047,4047,2011,260,10.8
4048,4048,2011,263,10.8
4049,4049,2011,266,11.4
4050,4050,2011,269,13.8
4051,4051,2011,272,14.1
4052,4052,2011,275,13.4
4053,4053,2011,278,12.4
4054,4054,2011,281,11.0
4055,4055,2011,284,11.7
4056,4056,2011,287,12.0
4057,4057,2011,290,11.2
4058,4058,2011,293,10.6
4059,4059,2011,296,10.7
4060,4060,2011,299,12.5
4061,4061,2011,302,15.9
4062,4062,2011,305,15.6
4063,4063,2011,308,11.6
4064,4064,2011,311,11.3
4065,4065,2011,314,12.9
4066,4066,2011,317,15.6
4067,4067,2011,320,13.1
4068,4068,2011,323,11.7
4069,4069,2011,326,17.5
4070,4070,2011,329,21.4
4071,4071,2011,332,21.1
4072,4072,2011,335,16.6
4073,4073,2011,338,11.4
4074,4074,2011,341,11.3
4075,4075,2011,344,12.9
4076,4076,2011,347,14.8
4077,4077,2011,350,14.0
4078,4078,2011,353,12.9
4079,4079,2011,356,15.2
4080,4080,2011,360,19.4
4081,4081,2012,2,13.8
4082,4082,2012,5,17.8
4083,4083,2012,8,17.4
4084,4084,2012,11,18.7
4085,4085,2012,14,14.3
4086,4086,2012,17,12.9
4087,4087,2012,20,15.5
4088,4088,2012,23,23.6
4089,4089,2012,26,22.1
4090,4090,2012,29,18.7
4091,4091,2012,32,14.2
4092,4092,2012,35,14.3
4093,4093,2012,38,15.3
4094,4094,2012,41,16.2
4095,4095,2012,44,15.7
4096,4096,2012,47,14.1
4097,4097,2012,50,18.4
4098,4098,2012,53,17.7
4099,4099,2012,56,18.9
4100,4100,2012,59,14.3
4101,4101,2012,62,12.3
4102,4102,2012,65,13.7
4103,4103,2012,68,15.0
4104,4104,2012,71,19.0
4105,4105,2012,74,24.2
4106,4106,2012,77,19.0
4107,4107,2012,80,19.8
4108,4108,2012,83,17.0
4109,4109,2012,86,13.9
4110,4110,2012,89,15.9
4111,4111,2012,92,12.1
4112,4112,2012,95,15.3
4113,4113,2012,98,15.8
4114,4114,2012,101,16.5
4115,4115,2012,104,13.3
4116,4116,2012,107,11.8
4117,4117,2012,110,13.5
4118,4118,2012,113,14.3
4119,4119,2012,116,13.6
4120,4120,2012,119,12.4
4121,4121,2012,122,11.6
4122,4122,2012,125,13.1
4123,4123,2012,128,15.2
4124,4124,2012,131,14.4
4125,4125,2012,134,11.0
4126,4126,2012,137,10.4
4127,4127,2012,140,10.9
4128,4128,2012,143,11.9
4129,4129,2012,146,12.8
4130,4130,2012,149,11.2
4131,4131,2012,152,11.4
4132,4132,2012,155,13.5
4133,4133,2012,158,14.5
4134,4134,2012,161,13.3
4135,4135,2012,164,11.1
4136,4136,2012,167,10.6
4137,4137,2012,170,11.0
4138,4138,2012,173,11.9
4139,4139,2012,176,11.6
4140,4140,2012,179,10.6
4141,4141,2012,182,11.0
4142,4142,2012,185,12.8
4143,4143,2012,188,13.4
4144,4144,2012,191,10.9
4145,4145,2012,194,10.2
4146,4146,2012,197,10.3
4147,4147,2012,200,10.8
4148,4148,2012,203,11.3
4149,4149,2012,206,11.4
4150,4150,2012,209,10.7
4151,4151,2012,212,11.4
4152,4152,2012,215,12.4
4153,4153,2012,218,11.2
4154,4154,2012,221,10.3
4155,4155,2012,224,10.1
4156,4156,2012,227,10.2
4157,4157,2012,230,10.5
4158,4158,2012,233,11.0
4159,4159,2012,236,11.4
4160,4160,2012,239,11.1
4161,4161,2012,242,11.5
4162,4162,2012,245,12.1
4163,4163,2012,248,11.2
4164,4164,2012,251,10.3
4165,4165,2012,254,10.2
4166,4166,2012,257,10.4
4167,4167,2012,260,11.1
4168,4168,2012,263,11.9
4169,4169,2012,266,12.0
4170,4170,2012,269,11.4
4171,4171,2012,272,11.7
4172,4172,2012,275,12.0
4173,4173,2012,278,12.0
4174,4174,2012,281,10.8
4175,4175,2012,284,10.4
4176,4176,2012,287,11.0
4177,4177,2012,290,14.0
4178,4178,2012,293,16.0
4179,4179,2012,296,14.1
4180,4180,2012,299,12.8
4181,4181,2012,302,13.2
4182,4182,2012,305,13.5
4183,4183,2012,308,13.3
4184,4184,2012,311,11.9
4185,4185,2012,314,10.9
4186,4186,2012,317,11.8
4187,4187,2012,320,15.5
4188,4188,2012,323,21.1
4189,4189,2012,326,17.2
4190,4190,2012,329,17.2
4191,4191,2012,332,15.9
4192,4192,2012,335,17.1
4193,4193,2012,338,17.5
4194,4194,2012,341,15.9
4195,4195,2012,344,14.0
4196,4196,2012,347,15.9
4197,4197,2012,350,20.2
4198,4198,2012,353,20.5
4199,4199,2012,356,20.4
4200,4200,2012,361,17.3
4201,4201,2013,2,14.2
4202,4202,2013,5,12.3
4203,4203,2013,8,15.4
4204,4204,2013,11,19.0
4205,4205,2013,14,18.5
4206,4206,2013,17,16.2
4207,4207,2013,20,12.6
4208,4208,2013,23,12.2
4209,4209,2013,26,15.1
4210,4210,2013,29,16.4
4211,4211,2013,32,15.1
4212,4212,2013,35,13.2
4213,4213,2013,38,18.0
4214,4214,2013,41,18.1
4215,4215,2013,44,18.3
4216,4216,2013,47,14.3
4217,4217,2013,50,11.6
4218,4218,2013,53,12.7
4219,4219,2013,56,17.1
4220,4220,2013,59,17.9
4221,4221,2013,62,16.8
4222,4222,2013,65,14.8
4223,4223,2013,68,13.6
4224,4224,2013,71,14.9
4225,4225,2013,74,15.5
4226,4226,2013,77,13.7
4227,4227,2013,80,14.3
4228,4228,2013,83,11.4
4229,4229,2013,86,12.8
4230,4230,2013,89,14.0
4231,4231,2013,92,13.5
4232,4232,2013,95,12.7
4233,4233,2013,98,14.2
4234,4234,2013,101,16.9
4235,4235,2013,104,15.3
4236,4236,2013,107,11.6
4237,4237,2013,110,10.9
4238,4238,2013,113,10.9
4239,4239,2013,116,12.6
4240,4240,2013,119,15.4
4241,4241,2013,122,12.9
4242,4242,2013,125,11.1
4243,4243,2013,128,11.7
4244,4244,2013,131,13.0
4245,4245,2013,134,13.1
4246,4246,2013,137,11.4
4247,4247,2013,140,10.7
4248,4248,2013,143,11.4
4249,4249,2013,146,13.7
4250,4250,2013,149,15.6
4251,4251,2013,152,12.6
4252,4252,2013,155,10.7
4253,4253,2013,158,10.6
4254,4254,2013,161,11.3
4255,4255,2013,164,11.3
4256,4256,2013,167,10.6
4257,4257,2013,170,10.7
4258,4258,2013,173,11.9
4259,4259,2013,176,13.4
4260,4260,2013,179,13.2
4261,4261,2013,182,10.8
4262,4262,2013,185,10.5
4263,4263,2013,188,10.6
4264,4264,2013,191,10.7
4265,4265,2013,194,10.7
4266,4266,2013,197,10.4
4267,4267,2013,200,10.7
4268,4268,2013,203,12.5
4269,4269,2013,206,13.8
4270,4270,2013,209,11.3
4271,4271,2013,212,10.3
4272,4272,2013,215,10.6
4273,4273,2013,218,11.3
4274,4274,2013,221,11.5
4275,4275,2013,224,11.3
4276,4276,2013,227,10.9
4277,4277,2013,230,11.5
4278,4278,2013,233,12.9
4279,4279,2013,236,11.7
4280,4280,2013,239,11.1
4281,4281,2013,242,10.5
4282,4282,2013,245,10.5
4283,4283,2013,248,10.7
4284,4284,2013,251,11.1
4285,4285,2013,254,11.4
4286,4286,2013,257,10.9
4287,4287,2013,260,11.5
4288,4288,2013,263,12.7
4289,4289,2013,266,13.3
4290,4290,2013,269,11.6
4291,4291,2013,272,11.3
4292,4292,2013,275,11.0
4293,4293,2013,278,12.1
4294,4294,2013,281,14.0
4295,4295,2013,284,12.3
4296,4296,2013,287,11.1
4297,4297,2013,290,11.8
4298,4298,2013,293,13.1
4299,4299,2013,296,12.5
4300,4300,2013,299,10.8
4301,4301,2013,302,11.3
4302,4302,2013,305,10.9
4303,4303,2013,308,13.9
4304,4304,2013,311,15.5
4305,4305,2013,314,14.2
4306,4306,2013,317,12.8
4307,4307,2013,320,14.4
4308,4308,2013,323,14.8
4309,4309,2013,326,13.9
4310,4310,2013,329,11.6
4311,4311,2013,332,10.9
4312,4312,2013,335,12.6
4313,4313,2013,338,17.4
4314,4314,2013,341,21.2
4315,4315,2013,344,16.5
4316,4316,2013,347,15.1
4317,4317,2013,350,16.4
4318,4318,2013,353,17.9
4319,4319,2013,356,13.5
4320,4320,2013,360,12.8
4321,4321,2014,2,17.2
4322,4322,2014,5,17.4
4323,4323,2014,8,14.1
4324,4324,2014,11,16.3
4325,4325,2014,14,15.6
4326,4326,2014,17,16.1
4327,4327,2014,20,14.6
4328,4328,2014,23,12.0
4329,4329,2014,26,11.9
4330,4330,2014,29,14.7
4331,4331,2014,32,17.2
4332,4332,2014,35,19.5
4333,4333,2014,38,20.2
4334,4334,2014,41,15.4
4335,4335,2014,44,16.8
4336,4336,2014,47,18.5
4337,4337,2014,50,18.3
4338,4338,2014,53,15.2
4339,4339,2014,56,14.6
4340,4340,2014,59,16.0
4341,4341,2014,62,18.5
4342,4342,2014,65,16.2
4343,4343,2014,68,13.7
4344,4344,2014,71,12.2
4345,4345,2014,74,12.8
4346,4346,2014,77,15.5
4347,4347,2014,80,14.7
4348,4348,2014,83,13.6
4349,4349,2014,86,14.9
4350,4350,2014,89,18.9
4351,4351,2014,92,17.7
4352,4352,2014,95,15.1
4353,4353,2014,98,11.9
4354,4354,2014,101,11.3
4355,4355,2014,104,11.9
4356,4356,2014,107,13.4
4357,4357,2014,110,15.8
4358,4358,2014,113,14.2
4359,4359,2014,116,15.1
4360,4360,2014,119,16.9
4361,4361,2014,122,15.3
4362,4362,2014,125,12.3
4363,4363,2014,128,10.8
4364,4364,2014,131,11.1
4365,4365,2014,134,12.3
4366,4366,2014,137,12.6
4367,4367,2014,140,13.7
4368,4368,2014,143,12.3
4369,4369,2014,146,13.3
4370,4370,2014,149,15.0
4371,4371,2014,152,13.2
4372,4372,2014,155,10.5
4373,4373,2014,158,10.1
4374,4374,2014,161,10.5
4375,4375,2014,164,12.1
4376,4376,2014,167,14.5
4377,4377,2014,170,12.6
4378,4378,2014,173,11.6
4379,4379,2014,176,11.6
4380,4380,2014,179,11.9
4381,4381,2014,182,11.7
4382,4382,2014,185,10.6
4383,4383,2014,188,10.4
4384,4384,2014,191,10.6
4385,4385,2014,194,11.5
4386,4386,2014,197,12.2
4387,4387,2014,200,11.0
4388,4388,2014,203,10.9
4389,4389,2014,206,11.8
4390,4390,2014,209,12.0
4391,4391,2014,212,10.6
4392,4392,2014,215,10.2
4393,4393,2014,218,10.4
4394,4394,2014,221,11.6
4395,4395,2014,224,12.7
4396,4396,2014,227,12.2
4397,4397,2014,230,11.2
4398,4398,2014,233,10.6
4399,4399,2014,236,10.8
4400,4400,2014,239,10.8
4401,4401,2014,242,10.8
4402,4402,2014,245,10.8
4403,4403,2014,248,10.7
4404,4404,2014,251,11.4
4405,4405,2014,254,12.7
4406,4406,2014,257,12.3
4407,4407,2014,260,10.7
4408,4408,2014,263,10.5
4409,4409,2014,266,10.9
4410,4410,2014,269,11.8
4411,4411,2014,272,12.3
4412,4412,2014,275,11.2
4413,4413,2014,278,11.0
4414,4414,2014,281,12.4
4415,4415,2014,284,14.0
4416,4416,2014,287,13.7
4417,4417,2014,290,11.8
4418,4418,2014,293,12.5
4419,4419,2014,296,15.0
4420,4420,2014,299,15.3
4421,4421,2014,302,17.2
4422,4422,2014,305,13.7
4423,4423,2014,308,13.3
4424,4424,2014,311,17.4
4425,4425,2014,314,16.2
4426,4426,2014,317,16.4
4427,4427,2014,320,12.4
4428,4428,2014,323,10.8
4429,4429,2014,326,13.1
4430,4430,2014,329,15.9
4431,4431,2014,332,16.5
4432,4432,2014,335,12.8
4433,4433,2014,338,13.5
4434,4434,2014,341,16.2
4435,4435,2014,344,21.8
4436,4436,2014,347,15.2
4437,4437,2014,350,12.4
4438,4438,2014,353,13.7
4439,4439,2014,356,18.2
4440,4440,2014,360,16.2
4441,4441,2015,2,13.6
4442,4442,2015,5,16.7
4443,4443,2015,8,16.5
4444,4444,2015,11,12.7
4445,4445,2015,14,11.3
4446,4446,2015,17,13.1
4447,4447,2015,20,16.7
4448,4448,2015,23,18.3
4449,4449,2015,26,16.7
4450,4450,2015,29,14.1
4451,4451,2015,32,13.9
4452,4452,2015,35,14.8
4453,4453,2015,38,16.2
4454,4454,2015,41,13.2
4455,4455,2015,44,12.1
4456,4456,2015,47,13.2
4457,4457,2015,50,14.6
4458,4458,2015,53,15.6
4459,4459,2015,56,13.4
4460,4460,2015,59,13.8
4461,4461,2015,62,14.0
4462,4462,2015,65,13.4
4463,4463,2015,68,12.8
4464,4464,2015,71,12.5
4465,4465,2015,74,12.5
4466,4466,2015,77,13.9
4467,4467,2015,80,17.7
4468,4468,2015,83,17.2
4469,4469,2015,86,14.5
4470,4470,2015,89,13.5
4471,4471,2015,92,12.5
4472,4472,2015,95,12.1
4473,4473,2015,98,12.3
4474,4474,2015,101,11.6
4475,4475,2015,104,11.9
4476,4476,2015,107,12.6
4477,4477,2015,110,13.4
4478,4478,2015,113,12.9
4479,4479,2015,116,11.1
4480,4480,2015,119,11.0
4481,4481,2015,122,11.8
4482,4482,2015,125,11.5
4483,4483,2015,128,12.4
4484,4484,2015,131,11.5
4485,4485,2015,134,11.4
4486,4486,2015,137,13.3
4487,4487,2015,140,14.4
4488,4488,2015,143,11.9
4489,4489,2015,146,10.5
4490,4490,2015,149,10.5
4491,4491,2015,152,11.0
4492,4492,2015,155,12.3
4493,4493,2015,158,12.5
4494,4494,2015,161,10.5
4495,4495,2015,164,10.8
4496,4496,2015,167,11.6
4497,4497,2015,170,12.7
4498,4498,2015,173,11.2
4499,4499,2015,176,10.2
4500,4500,2015,179,10.3
4501,4501,2015,182,11.0
4502,4502,2015,185,11.7
4503,4503,2015,188,11.3
4504,4504,2015,191,11.1
4505,4505,2015,194,12.1
4506,4506,2015,197,13.0
4507,4507,2015,200,11.1
4508,4508,2015,203,10.4
4509,4509,2015,206,10.3
4510,4510,2015,209,10.9
4511,4511,2015,212,12.2
4512,4512,2015,215,12.1
4513,4513,2015,218,11.1
4514,4514,2015,221,10.9
4515,4515,2015,224,11.5
4516,4516,2015,227,11.6
4517,4517,2015,230,11.1
4518,4518,2015,233,10.4
4519,4519,2015,236,10.3
4520,4520,2015,239,11.0
4521,4521,2015,242,13.4
4522,4522,2015,245,14.1
4523,4523,2015,248,12.9
4524,4524,2015,251,11.6
4525,4525,2015,254,11.8
4526,4526,2015,257,11.3
4527,4527,2015,260,11.0
4528,4528,2015,263,11.0
4529,4529,2015,266,11.0
4530,4530,2015,269,12.0
4531,4531,2015,272,13.6
4532,4532,2015,275,13.2
4533,4533,2015,278,11.6
4534,4534,2015,281,10.7
4535,4535,2015,284,12.0
4536,4536,2015,287,12.1
4537,4537,2015,290,12.2
4538,4538,2015,293,11.3
4539,4539,2015,296,10.9
4540,4540,2015,299,12.4
4541,4541,2015,302,14.5
4542,4542,2015,305,15.4
4543,4543,2015,308,12.4
4544,4544,2015,311,12.2
4545,4545,2015,314,12.8
4546,4546,2015,317,16.5
4547,4547,2015,320,17.0
4548,4548,2015,323,14.2
4549,4549,2015,326,12.5
4550,4550,2015,329,16.2
4551,4551,2015,332,17.3
4552,4552,2015,335,16.8
4553,4553,2015,338,17.7
4554,4554,2015,341,21.9
4555,4555,2015,344,19.0
4556,4556,2015,347,22.9
4557,4557,2015,350,17.7
4558,4558,2015,353,14.2
4559,4559,2015,356,16.6
4560,4560,2015,360,19.4
4561,4561,2016,2,14.6
4562,4562,2016,5,12.7
4563,4563,2016,8,13.6
4564,4564,2016,11,16.8
4565,4565,2016,14,19.0
4566,4566,2016,17,19.0
4567,4567,2016,20,18.5
4568,4568,2016,23,19.7
4569,4569,2016,26,18.6
4570,4570,2016,29,18.9
4571,4571,2016,32,13.3
4572,4572,2016,35,14.3
4573,4573,2016,38,18.0
4574,4574,2016,41,17.9
4575,4575,2016,44,16.5
4576,4576,2016,47,13.7
4577,4577,2016,50,16.1
4578,4578,2016,53,18.7
4579,4579,2016,56,16.8
4580,4580,2016,59,13.0
4581,4581,2016,62,13.3
4582,4582,2016,65,16.9
4583,4583,2016,68,18.4
4584,4584,2016,71,23.3
4585,4585,2016,74,21.7
4586,4586,2016,77,16.2
4587,4587,2016,80,13.2
4588,4588,2016,83,13.3
4589,4589,2016,86,13.4
4590,4590,2016,89,12.4
4591,4591,2016,92,10.8
4592,4592,2016,95,11.5
4593,4593,2016,98,14.4
4594,4594,2016,101,16.3
4595,4595,2016,104,14.9
4596,4596,2016,107,12.8
4597,4597,2016,110,12.3
4598,4598,2016,113,11.8
4599,4599,2016,116,12.2
4600,4600,2016,119,11.3
4601,4601,2016,122,10.6
4602,4602,2016,125,11.0
4603,4603,2016,128,12.2
4604,4604,2016,131,13.4
4605,4605,2016,134,11.8
4606,4606,2016,137,10.8
4607,4607,2016,140,11.5
4608,4608,2016,143,11.4
4609,4609,2016,146,12.3
4610,4610,2016,149,12.2
4611,4611,2016,152,11.0
4612,4612,2016,155,11.6
4613,4613,2016,158,12.7
4614,4614,2016,161,12.1
4615,4615,2016,164,10.9
4616,4616,2016,167,10.5
4617,4617,2016,170,11.0
4618,4618,2016,173,11.4
4619,4619,2016,176,12.1
4620,4620,2016,179,11.3
4621,4621,2016,182,10.8
4622,4622,2016,185,12.4
4623,4623,2016,188,12.7
4624,4624,2016,191,11.9
4625,4625,2016,194,10.5
4626,4626,2016,197,10.4
4627,4627,2016,200,10.7
4628,4628,2016,203,11.7
4629,4629,2016,206,11.7
4630,4630,2016,209,11.0
4631,4631,2016,212,10.8
4632,4632,2016,215,11.5
4633,4633,2016,218,12.1
4634,4634,2016,221,10.9
4635,4635,2016,224,10.3
4636,4636,2016,227,10.3
4637,4637,2016,230,10.9
4638,4638,2016,233,11.5
4639,4639,2016,236,11.3
4640,4640,2016,239,10.9
4641,4641,2016,242,11.2
4642,4642,2016,245,12.3
4643,4643,2016,248,12.2
4644,4644,2016,251,11.1
4645,4645,2016,254,10.5
4646,4646,2016,257,10.4
4647,4647,2016,260,11.1
4648,4648,2016,263,12.5
4649,4649,2016,266,12.9
4650,4650,2016,269,11.8
4651,4651,2016,272,11.6
4652,4652,2016,275,11.3
4653,4653,2016,278,11.7
4654,4654,2016,281,12.7
4655,4655,2016,284,11.0
4656,4656,2016,287,11.5
4657,4657,2016,290,16.1
4658,4658,2016,293,16.7
4659,4659,2016,296,16.1
4660,4660,2016,299,15.1
4661,4661,2016,302,15.0
4662,4662,2016,305,14.8
4663,4663,2016,308,15.7
4664,4664,2016,311,15.2
4665,4665,2016,314,15.1
4666,4666,2016,317,14.3
4667,4667,2016,320,17.0
4668,4668,2016,323,16.0
4669,4669,2016,326,18.0
4670,4670,2016,329,18.7
4671,4671,2016,332,16.0
4672,4672,2016,335,15.1
4673,4673,2016,338,15.8
4674,4674,2016,341,13.3
4675,4675,2016,344,13.4
4676,4676,2016,347,16.5
4677,4677,2016,350,18.5
4678,4678,2016,353,16.7
4679,4679,2016,356,16.1
4680,4680,2016,361,16.2
4681,4681,2017,2,21.0
4682,4682,2017,5,16.6
4683,4683,2017,8,14.2
4684,4684,2017,11,18.6
4685,4685,2017,14,18.4
4686,4686,2017,17,16.9
4687,4687,2017,20,14.7
4688,4688,2017,23,13.5
4689,4689,2017,26,14.6
4690,4690,2017,29,17.0
4691,4691,2017,32,17.6
4692,4692,2017,35,14.3
4693,4693,2017,38,14.6
4694,4694,2017,41,17.5
4695,4695,2017,44,17.6
4696,4696,2017,47,17.4
4697,4697,2017,50,12.6
4698,4698,2017,53,12.4
4699,4699,2017,56,12.7
4700,4700,2017,59,14.6
4701,4701,2017,62,16.1
4702,4702,2017,65,14.7
4703,4703,2017,68,16.6
4704,4704,2017,71,18.2
4705,4705,2017,74,17.2
4706,4706,2017,77,15.5
4707,4707,2017,80,12.0
4708,4708,2017,83,12.9
4709,4709,2017,86,15.3
4710,4710,2017,89,19.3
4711,4711,2017,92,16.8
4712,4712,2017,95,13.9
4713,4713,2017,98,17.5
4714,4714,2017,101,17.3
4715,4715,2017,104,15.5
4716,4716,2017,107,13.0
4717,4717,2017,110,11.6
4718,4718,2017,113,11.9
4719,4719,2017,116,14.2
4720,4720,2017,119,14.5
4721,4721,2017,122,13.5
4722,4722,2017,125,12.3
4723,4723,2017,128,11.9
4724,4724,2017,131,12.1
4725,4725,2017,134,12.4
4726,4726,2017,137,12.1
4727,4727,2017,140,11.2
4728,4728,2017,143,10.9
4729,4729,2017,146,11.9
4730,4730,2017,149,13.2
4731,4731,2017,152,12.2
4732,4732,2017,155,11.1
4733,4733,2017,158,11.4
4734,4734,2017,161,12.0
4735,4735,2017,164,11.6
4736,4736,2017,167,11.2
4737,4737,2017,170,10.8
4738,4738,2017,173,11.0
4739,4739,2017,176,11.5
4740,4740,2017,179,11.7
4741,4741,2017,182,10.6
4742,4742,2017,185,10.4
4743,4743,2017,188,10.7
4744,4744,2017,191,11.5
4745,4745,2017,194,11.1
4746,4746,2017,197,10.7
4747,4747,2017,200,10.6
4748,4748,2017,203,12.2
4749,4749,2017,206,12.8
4750,4750,2017,209,11.1
4751,4751,2017,212,10.4
4752,4752,2017,215,10.3
4753,4753,2017,218,10.6
4754,4754,2017,221,11.2
4755,4755,2017,224,11.3
4756,4756,2017,227,11.1
4757,4757,2017,230,11.5
4758,4758,2017,233,12.7
4759,4759,2017,236,12.5
4760,4760,2017,239,11.0
4761,4761,2017,242,10.2
4762,4762,2017,245,10.4
4763,4763,2017,248,10.8
4764,4764,2017,251,11.4
4765,4765,2017,254,11.9
4766,4766,2017,257,11.6
4767,4767,2017,260,11.4
4768,4768,2017,263,12.6
4769,4769,2017,266,12.6
4770,4770,2017,269,11.2
4771,4771,2017,272,10.4
4772,4772,2017,275,10.5
4773,4773,2017,278,11.2
4774,4774,2017,281,12.6
4775,4775,2017,284,13.2
4776,4776,2017,287,12.2
4777,4777,2017,290,13.6
4778,4778,2017,293,15.0
4779,4779,2017,296,15.5
