timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,date,season,year,day_of_year,biweekly,Total_Biomass_C,Total_Biomass_N,N_Free
3847,1.297449e-13,1.117595e-05,0.09056178,0.01124409,0.2596464,0.2462848,0.0621444,0.09786622,0.0974932,0.0006155163,0.007785595,0.1306984,0.004759016,0.177412,0.001179911,0.01560301,0.2245844,0.7430826,0.03627343,0.1822177,1.69959,2.356317,2010-01-20,Winter,2010,20,2,2.3894636442501294,3.1918553885544947,27.842627370066197
3848,1.285631e-13,1.110014e-05,0.08909794,0.01109794,0.2525311,0.2404516,0.06088497,0.09505343,0.09176234,0.0005997572,0.00731761,0.1280161,0.005094226,0.1871068,0.0009915647,0.01729049,0.4933321,0.8930777,0.0457315,0.1748383,1.667224,2.331564,2010-01-23,Winter,2010,23,2,2.7942865680401283,3.7326195193747385,27.301863239245954
3849,1.272864e-13,1.101331e-05,0.08763288,0.01095348,0.245859,0.2347905,0.05971993,0.09259451,0.0866585,0.0005838539,0.006885889,0.1254191,0.005625408,0.2003907,0.000812421,0.01766874,0.35325,0.933835,0.04589736,0.1675476,1.644924,2.331449,2010-01-26,Winter,2010,26,2,2.6761358852101274,3.5747933500752764,27.459689408545415
3850,1.259199e-13,1.091601e-05,0.08616957,0.01080951,0.2393336,0.2292982,0.05857367,0.09004571,0.08192289,0.0005680291,0.006486101,0.1229037,0.006093988,0.2061828,0.0006268799,0.0155374,0.3726146,0.8538901,0.03876554,0.1620882,1.625914,2.322141,2010-01-29,Winter,2010,29,3,2.5819214040101257,3.4489412576102056,27.585541501010486
3851,1.244692e-13,1.080888e-05,0.08470988,0.01066762,0.2332606,0.22397,0.05749645,0.08791917,0.07765753,0.0005523181,0.006114254,0.1204645,0.006586507,0.2118685,0.0005133844,0.01544325,0.4922469,0.8941767,0.04103068,0.1555859,1.614022,2.324832,2010-02-01,Winter,2010,32,3,2.7202749523801244,3.633754498001231,27.40072826061946
3852,1.229417e-13,1.06928e-05,0.08326098,0.01052921,0.2278336,0.2188334,0.05654231,0.08650458,0.07402918,0.0005369401,0.005771059,0.1181137,0.007380596,0.2260767,0.0004528514,0.01687068,0.6637614,0.9921858,0.04876113,0.1485253,1.614397,2.362787,2010-02-04,Winter,2010,35,3,2.9859801093001233,3.9886845422070167,27.045798216413672
3853,1.213463e-13,1.056887e-05,0.08183345,0.01039531,0.223139,0.2139337,0.0557288,0.08591124,0.07107249,0.0005219749,0.005459135,0.1158726,0.008565414,0.2494357,0.000433042,0.0186586,0.8428679,1.060451,0.05852739,0.1416761,1.629625,2.442094,2010-02-07,Winter,2010,38,3,3.2444934147701217,4.334007681591461,26.70047507702923
3854,1.19692e-13,1.043818e-05,0.08043735,0.01026642,0.2191582,0.2093118,0.05504683,0.08610241,0.06869604,0.0005073627,0.005179933,0.1137597,0.01008779,0.2784497,0.0004462857,0.02068278,0.9979804,1.099861,0.06725308,0.1353016,1.659679,2.556399,2010-02-10,Winter,2010,41,3,3.4585391195801196,4.619930816659348,26.414551941961342
3855,1.179864e-13,1.030162e-05,0.07907664,0.01013927,0.2151214,0.2049711,0.05435062,0.08587803,0.06650142,0.0004932733,0.004930355,0.1117746,0.0113979,0.291218,0.0003673152,0.01879373,0.6320772,0.9842091,0.05375393,0.132379,1.689887,2.637336,2010-02-13,Winter,2010,44,4,2.9574431851201184,3.950564801219995,27.083917957400693
3856,1.162331e-13,1.01595e-05,0.07774402,0.01001465,0.2112827,0.2008501,0.05368751,0.08572439,0.06454901,0.0004796422,0.004701461,0.1098863,0.01263968,0.3012484,0.0003835364,0.02046626,0.9408079,1.041768,0.0693232,0.1288198,1.722043,2.710168,2010-02-16,Winter,2010,47,4,3.3343867191001166,4.454087528175905,26.580395230444786
3857,1.144411e-13,1.00129e-05,0.07644831,0.009897708,0.2086403,0.1969906,0.05323517,0.0872413,0.06324633,0.0004662832,0.004496749,0.1081162,0.01440748,0.3314562,0.0004538273,0.02255204,1.403586,1.071984,0.08537008,0.1263901,1.774202,2.854034,2010-02-19,Winter,2010,50,4,3.864988690400115,5.1628678292894765,25.871614929331216
3858,1.126218e-13,9.863262e-06,0.07520415,0.009789488,0.2072285,0.1934687,0.05299405,0.09050659,0.06273547,0.0004535679,0.00432163,0.1064999,0.0167222,0.3756063,0.0005963541,0.02521349,1.733583,1.085264,0.09514165,0.124789,1.847434,3.063923,2010-02-22,Winter,2010,53,4,4.260127903262113,5.6906964191228875,25.343786339497804
3859,1.107843e-13,9.711648e-06,0.07401833,0.009685379,0.2059281,0.1903096,0.05278089,0.09369402,0.06245006,0.0004414185,0.004175765,0.1050473,0.01888588,0.4063936,0.0007727444,0.02801804,1.340788,1.084231,0.09342463,0.124412,1.922748,3.252894,2010-02-25,Winter,2010,56,4,3.895466468548111,5.203580171009737,25.830902587610954
3860,1.089313e-13,9.558271e-06,0.07288062,0.009582298,0.2041787,0.1874352,0.05250411,0.09589799,0.06213677,0.000429875,0.004049642,0.1037196,0.02056199,0.4178266,0.0008022608,0.03081884,1.189829,1.08119,0.08050791,0.1254195,1.987621,3.380542,2010-02-28,Winter,2010,59,5,3.739780464071109,4.995614164283409,26.03886859433728
3861,1.070661e-13,9.403411e-06,0.07178426,0.009482629,0.2025804,0.1847923,0.05226177,0.0981984,0.06209708,0.0004189034,0.003938097,0.1024928,0.02214805,0.428885,0.001008512,0.03414262,1.323771,1.082791,0.08835313,0.127397,2.049896,3.496462,2010-03-03,Spring,2010,62,5,3.8965523548111074,5.205030702357322,25.829452056263367
3862,1.051946e-13,9.247765e-06,0.0707325,0.009389801,0.2018361,0.1823926,0.05216841,0.1018775,0.06262118,0.000408372,0.003842571,0.1013751,0.02403883,0.4545463,0.001370438,0.03837121,1.740407,1.081904,0.1000174,0.129957,2.121185,3.655428,2010-03-06,Spring,2010,65,5,4.357265559765104,5.82045330121093,25.21402945740976
3863,1.033234e-13,9.092097e-06,0.06972925,0.009299736,0.2009625,0.1802552,0.05206253,0.1051204,0.06312665,0.0003983089,0.003764501,0.1003756,0.02550925,0.4674176,0.001808221,0.04283171,1.166265,1.07222,0.1044594,0.1330429,2.185195,3.782195,2010-03-09,Spring,2010,68,5,3.7986578489971032,5.074262817838884,25.960219940781805
3864,1.014516e-13,8.936157e-06,0.06875723,0.009207395,0.1990414,0.1782734,0.05179354,0.1062492,0.06309833,0.0003885573,0.00369393,0.09944185,0.0260658,0.455156,0.002055431,0.04698698,0.7841535,1.061934,0.09622181,0.1365052,2.224648,3.813011,2010-03-12,Spring,2010,71,6,3.389032489457101,4.527083573541722,26.507399185078967
3865,9.957816e-14,8.779684e-06,0.0678025,0.009115044,0.1967692,0.1763607,0.05147351,0.1066267,0.06288297,0.0003790407,0.003624453,0.09853482,0.02630075,0.4408616,0.002279795,0.05120975,0.8150935,1.056528,0.09246515,0.1398057,2.249807,3.80706,2010-03-15,Spring,2010,74,6,3.3981219623840992,4.539225328956571,26.495257429664118
3866,9.770588e-14,8.622983e-06,0.0668664,0.009027729,0.1952674,0.1745229,0.05128577,0.1084089,0.06310501,0.0003697915,0.003558207,0.09766174,0.0269975,0.448025,0.002796656,0.05636087,1.343493,1.05513,0.09976885,0.1423162,2.280663,3.852314,2010-03-18,Spring,2010,77,6,3.9449705464830975,5.269707922437315,25.764774836183374
3867,9.584101e-14,8.466844e-06,0.06596097,0.008945987,0.1944871,0.1728306,0.05122248,0.111449,0.063823,0.0003608658,0.003501902,0.0968589,0.02804,0.4662473,0.003665986,0.06244142,1.372126,1.052743,0.1044662,0.1437909,2.318895,3.941619,2010-03-21,Spring,2010,80,6,4.002970077644096,5.347183935313821,25.687298823306868
3868,9.398807e-14,8.311802e-06,0.06509167,0.008870277,0.1944414,0.1713135,0.05128695,0.1158143,0.06524687,0.0003522989,0.003457479,0.09613975,0.02943541,0.4939329,0.00519484,0.06990348,1.808945,1.054246,0.1102647,0.1441488,2.366562,4.073394,2010-03-24,Spring,2010,83,6,4.488093936702094,5.99521438657292,25.039268372047772
3869,9.215336e-14,8.158645e-06,0.06426939,0.008802454,0.1953784,0.1700335,0.0515198,0.1220375,0.06744946,0.0003441626,0.003429733,0.09553375,0.03122425,0.5318968,0.008049504,0.07832855,2.06289,1.050215,0.1135155,0.1439859,2.429225,4.260378,2010-03-27,Spring,2010,86,7,4.798911812245091,6.410406186330273,24.624076572290416
3870,9.034081e-14,8.007819e-06,0.06349532,0.008736501,0.1958699,0.1689956,0.05168605,0.1271411,0.06968761,0.000336462,0.003418158,0.0950404,0.03233349,0.5446444,0.0117159,0.0866153,1.373865,1.044596,0.1156597,0.1437886,2.482866,4.390075,2010-03-30,Spring,2010,89,7,4.13763349881909,5.5270678885821205,25.50741487003857
3871,8.854772e-14,7.858835e-06,0.06274922,0.008667858,0.1951235,0.1680756,0.05165688,0.1294789,0.07128888,0.0003290552,0.003411638,0.09459647,0.03238984,0.5280356,0.01490079,0.09388211,0.9482861,1.040108,0.116526,0.1439007,2.512569,4.41048,2010-04-02,Spring,2010,92,7,3.703415000035089,4.947037027477009,26.08744573114368
3872,8.677119e-14,7.711217e-06,0.06201525,0.008597813,0.1936714,0.1671757,0.05151892,0.1302447,0.07244854,0.0003218304,0.003403073,0.09415708,0.03196383,0.5042761,0.01761515,0.100479,0.7717643,1.038561,0.1169472,0.1440539,2.525795,4.372521,2010-04-05,Spring,2010,95,7,3.5092224976170865,4.687633882025804,26.346848876594887
3873,8.501014e-14,7.564768e-06,0.06128735,0.008528001,0.192007,0.1662572,0.05135218,0.1305315,0.07350443,0.0003147421,0.003390882,0.09370833,0.03150065,0.485637,0.02043515,0.1069475,0.7750355,1.041105,0.1184677,0.1437882,2.530593,4.320381,2010-04-08,Spring,2010,98,7,3.503805879868085,4.680398341702144,26.354084416918546
3874,8.326621e-14,7.41968e-06,0.0605703,0.008463723,0.1913131,0.1653483,0.05135083,0.132934,0.07513779,0.000307817,0.003378996,0.09326869,0.03179086,0.4949807,0.02594524,0.1137635,1.507379,1.040816,0.1187827,0.1430626,2.54786,4.345012,2010-04-11,Spring,2010,101,8,4.258601565680084,5.688657531087208,25.34582522753348
3875,8.154565e-14,7.276805e-06,0.05988439,0.008408601,0.1921264,0.1645731,0.0516031,0.1385462,0.07813955,0.0003011843,0.003379173,0.09290265,0.03302102,0.5305713,0.03772521,0.1218452,1.956628,1.04211,0.1216948,0.1413736,2.588274,4.478254,2010-04-14,Spring,2010,104,8,4.774840755105082,6.378251968949556,24.656230789671135
3876,7.985438e-14,7.136925e-06,0.05924567,0.008362101,0.1940513,0.164028,0.05204374,0.1464523,0.08261158,0.0002949445,0.003399957,0.09265806,0.03473141,0.5747744,0.0589168,0.130583,2.248824,1.043285,0.1269109,0.1392746,2.646307,4.67972,2010-04-17,Spring,2010,107,8,5.160454899425081,6.893356932949493,24.141125825671196
3877,7.819726e-14,7.00066e-06,0.05866431,0.008324185,0.1968741,0.1637723,0.05263662,0.1561615,0.08866252,0.0002891597,0.003447424,0.09256504,0.03661542,0.6193075,0.09353432,0.1392457,2.440621,1.042522,0.1330729,0.1375103,2.717402,4.924272,2010-04-20,Spring,2010,110,8,5.463833299360078,7.29861105051421,23.73587170810648
3878,7.657803e-14,6.868467e-06,0.05814439,0.00829355,0.2001659,0.1638294,0.05330687,0.1666264,0.09555444,0.0002838543,0.003525511,0.09263618,0.03819394,0.6529334,0.1383096,0.1451003,2.34962,1.026503,0.1335153,0.1375354,2.791468,5.167916,2010-04-23,Spring,2010,113,9,5.464084303767076,7.298946343236053,23.735536415384637
3879,7.499872e-14,6.740562e-06,0.05768308,0.008269912,0.2038414,0.1641801,0.05403744,0.1776508,0.1036269,0.0002790095,0.003634512,0.09286124,0.03942221,0.6777624,0.1909465,0.149419,2.42347,1.012383,0.1351684,0.1387424,2.86315,5.400414,2010-04-26,Spring,2010,116,9,5.6333850440620745,7.525098970206212,23.50938378841448
3880,7.346159e-14,6.617204e-06,0.05728055,0.008254016,0.2080119,0.1648208,0.05484474,0.1894903,0.112921,0.0002746249,0.003777091,0.09323966,0.04039384,0.6985853,0.2481998,0.1522489,2.439204,0.9967095,0.1363273,0.141215,2.932048,5.628831,2010-04-29,Spring,2010,119,9,5.745804939104073,7.675269929548489,23.359212829072202
3881,7.196851e-14,6.498612e-06,0.05693698,0.008245985,0.2126312,0.1657464,0.05572041,0.2020187,0.1237616,0.0002707006,0.003955641,0.09376872,0.0411002,0.715987,0.3064744,0.1550707,2.465305,0.9888148,0.1397853,0.1441201,2.995705,5.849501,2010-05-02,Spring,2010,122,9,5.879720335212072,7.854154667847935,23.180328090772754
3882,7.052104e-14,6.384961e-06,0.05665212,0.008245626,0.2175944,0.166949,0.05664534,0.2149619,0.1352825,0.0002672338,0.004171911,0.09444233,0.04151262,0.7292342,0.3586324,0.1562193,2.42176,0.9722549,0.1384115,0.1482244,3.053808,6.052983,2010-05-05,Spring,2010,125,9,5.921468065761071,7.909921458455273,23.124561300165418
3883,6.912012e-14,6.276358e-06,0.05642507,0.00825326,0.2229329,0.1684148,0.05762548,0.2281942,0.1486205,0.0002642181,0.004426817,0.09525096,0.04175138,0.7413912,0.408297,0.1592928,2.479235,0.9744461,0.1444644,0.1514352,3.10501,6.246747,2010-05-08,Spring,2010,128,10,6.09072756145807,8.13601899072136,22.89846376789933
3884,6.776711e-14,6.172974e-06,0.05625885,0.008270144,0.2288178,0.1701522,0.05869183,0.2410467,0.1632644,0.0002616684,0.004712192,0.09620197,0.04209615,0.7582446,0.4574244,0.1644748,2.569284,0.9849681,0.1526088,0.1537874,3.154464,6.447526,2010-05-11,Spring,2010,131,10,6.310572177374068,8.42968833515551,22.60479442346518
3885,6.646361e-14,6.07503e-06,0.05615734,0.008296931,0.2353136,0.1721787,0.05985496,0.2537037,0.1793269,0.0002596053,0.005028469,0.09730621,0.04249788,0.7791021,0.5056435,0.1712092,2.659741,0.9970867,0.160284,0.155458,3.204643,6.659868,2010-05-14,Spring,2010,134,10,6.5384548703300664,8.734094976043396,22.300387782577296
3886,6.521111e-14,5.982739e-06,0.05612398,0.008333592,0.242334,0.17451,0.0610997,0.2660719,0.196688,0.0002580484,0.005383058,0.09857048,0.04286255,0.8001001,0.5499006,0.1786721,2.684075,1.007196,0.1664157,0.1567534,3.255505,6.874518,2010-05-17,Spring,2010,137,10,6.695354191139066,8.943681735728921,22.090801022891768
3887,6.400878e-14,5.895975e-06,0.05615133,0.008371883,0.2478829,0.1770887,0.06211041,0.275271,0.212464,0.0002569568,0.005794212,0.09995236,0.04183768,0.7784501,0.5530242,0.182112,1.543615,1.004672,0.1656482,0.1588179,3.278569,6.935939,2010-05-20,Spring,2010,140,10,5.5735267277750635,7.445139984493981,23.58934277412671
3888,6.285095e-14,5.813928e-06,0.05621188,0.008413493,0.2529091,0.1797279,0.06303924,0.2832514,0.2270278,0.0002561688,0.006218158,0.1013414,0.04065248,0.7632725,0.5501711,0.1850523,2.161665,1.005117,0.1654869,0.1606131,3.293027,6.952275,2010-05-23,Spring,2010,143,11,6.210432733728064,8.295921653424449,22.73856110519624
3889,6.173831e-14,5.736742e-06,0.05631572,0.008463515,0.2586361,0.1824909,0.06407303,0.2929036,0.2421105,0.0002557402,0.006670742,0.1027852,0.04000578,0.7665405,0.5584871,0.1883026,2.139176,1.003579,0.1649612,0.1621481,3.315482,7.017396,2010-05-26,Spring,2010,146,11,6.237911063942061,8.332627320226736,22.701855438393956
3890,6.066981e-14,5.664296e-06,0.05646042,0.008516176,0.2635266,0.1853585,0.06497418,0.2997741,0.2556751,0.0002556569,0.007133864,0.1042676,0.03883447,0.7519234,0.5303552,0.1913808,1.658354,1.013378,0.1339969,0.1634157,3.340935,7.007639,2010-05-29,Spring,2010,149,11,5.7275863311960595,7.650933437983494,23.383549320637197
3891,5.964209e-14,5.596136e-06,0.05663309,0.008572312,0.2682096,0.1882438,0.06584162,0.3065708,0.2681213,0.0002558416,0.007608546,0.1057407,0.03781595,0.7447062,0.5293308,0.1922158,2.013645,1.013758,0.1516528,0.1647268,3.34118,6.992155,2010-06-01,Summer,2010,152,11,6.12365455573606,8.18000300544701,22.85447975317368
3892,5.865564e-14,5.532394e-06,0.05684391,0.008637181,0.2739144,0.1912162,0.06686255,0.3152351,0.2815282,0.0002563523,0.00809761,0.1072597,0.03759745,0.7607744,0.5456862,0.1956941,2.373275,1.016496,0.1616946,0.1651494,3.355417,7.060164,2010-06-04,Summer,2010,155,12,6.566223885694058,8.77118894126764,22.263293817353052
3893,5.771235e-14,5.473397e-06,0.05710637,0.008711603,0.2805086,0.1943674,0.06801762,0.3234632,0.2962546,0.0002572691,0.008593256,0.1088814,0.03786914,0.7866117,0.573689,0.202205,2.529431,1.030739,0.1724477,0.1641764,3.378422,7.185854,2010-06-07,Summer,2010,158,12,6.843335731497058,9.14135608751697,21.893126671103722
3894,5.681322e-14,5.419347e-06,0.05742628,0.008788978,0.2873696,0.197735,0.06921359,0.3300761,0.311521,0.0002586308,0.009110534,0.1106239,0.03813856,0.8063927,0.5989565,0.2095088,2.42219,1.046115,0.1811444,0.1627414,3.402706,7.314536,2010-06-10,Summer,2010,161,12,6.847316392147056,9.146673470426844,21.887809288193846
3895,5.595813e-14,5.370271e-06,0.05780245,0.008867458,0.2944842,0.201307,0.07045013,0.3348006,0.3272379,0.0002604367,0.009640541,0.1124775,0.03843309,0.8246688,0.6230627,0.2174611,2.534572,1.062617,0.1888488,0.1611232,3.429466,7.445444,2010-06-13,Summer,2010,164,12,7.068120275971054,9.441624208887886,21.592858549732803
3896,5.514756e-14,5.326304e-06,0.05823801,0.008953328,0.3020085,0.205099,0.07174725,0.3400567,0.3432996,0.0002627143,0.01021478,0.1144463,0.03878067,0.8429177,0.646035,0.2242679,2.576897,1.068566,0.1914131,0.1602818,3.462296,7.58781,2010-06-16,Summer,2010,167,12,7.203490678604055,9.622452550902912,21.412030207717777
3897,5.438183e-14,5.287558e-06,0.05873428,0.009040195,0.3098056,0.2091142,0.07308555,0.3429786,0.3598308,0.0002654828,0.01080139,0.1165039,0.03909351,0.8596868,0.6686046,0.2314198,2.589603,1.079471,0.1962769,0.1595134,3.49574,7.728207,2010-06-19,Summer,2010,170,13,7.313834295358054,9.769850009146884,21.264632749473805
3898,5.366093e-14,5.254115e-06,0.05929074,0.009128087,0.3178072,0.2133428,0.07445853,0.3429493,0.3768554,0.0002687483,0.01139562,0.1185591,0.03939658,0.875244,0.6900219,0.2390124,2.590404,1.093448,0.2021481,0.1588206,3.528861,7.862988,2010-06-22,Summer,2010,173,13,7.412556359415054,9.901723349378615,21.132759409242077
3899,5.298469e-14,5.226039e-06,0.05990672,0.009218746,0.3259582,0.217772,0.0758559,0.3412341,0.3940186,0.0002725177,0.01200971,0.1206608,0.03964802,0.8890318,0.7087737,0.246236,2.585515,1.104508,0.2061996,0.1584816,3.561831,7.990411,2010-06-25,Summer,2010,176,13,7.495306239739053,10.012260980721104,21.02222177789959
3900,5.235289e-14,5.203388e-06,0.06058135,0.009313235,0.3342096,0.2223877,0.07726782,0.3386382,0.4110213,0.0002768002,0.01264796,0.1228237,0.03981395,0.9006574,0.724467,0.2524364,2.578127,1.11024,0.2084257,0.1586548,3.594036,8.108393,2010-06-28,Summer,2010,179,13,7.561995118588053,10.101344260068355,20.933138498552335
3901,5.176523e-14,5.186207e-06,0.06131345,0.009412728,0.3425119,0.2271731,0.07868367,0.3361107,0.4275091,0.0002816058,0.01331476,0.1250697,0.03986915,0.9098436,0.7366644,0.2574121,2.569621,1.111371,0.2088165,0.1593391,3.625012,8.215292,2010-07-01,Summer,2010,182,13,7.6143227500070525,10.171243725882345,20.863239032738345
3902,5.122122e-14,5.174526e-06,0.06210063,0.00951046,0.3508157,0.2321049,0.08010181,0.3292106,0.4442042,0.0002869344,0.01396538,0.1272642,0.03988562,0.9186477,0.748876,0.2629983,2.54022,1.120815,0.2129112,0.1597251,3.651572,8.308451,2010-07-04,Summer,2010,185,14,7.653648908926051,10.22377577112137,20.810706987499323
3903,5.072015e-14,5.168355e-06,0.06293947,0.009607013,0.3590333,0.2371527,0.0815107,0.3185067,0.4609157,0.0002927758,0.0146005,0.1294193,0.03986135,0.9262015,0.7595619,0.2689141,2.489862,1.133301,0.2175063,0.1598608,3.67378,8.386739,2010-07-07,Summer,2010,188,14,7.669052277155051,10.244351653914954,20.790131104705736
3904,5.026119e-14,5.167685e-06,0.06382677,0.00970461,0.3671124,0.2422873,0.08290005,0.3066739,0.4770412,0.0002991234,0.01523695,0.1315865,0.03977055,0.9315767,0.7670742,0.2741659,2.451435,1.141976,0.2201654,0.1600457,3.692883,8.451294,2010-07-10,Summer,2010,191,14,7.68288342108505,10.262827353007122,20.77165540561357
3905,4.984245e-14,5.172321e-06,0.06475369,0.009806111,0.3734426,0.2474391,0.08402748,0.2990164,0.4886985,0.0003059424,0.01591156,0.1339029,0.0387,0.9045632,0.742631,0.2747756,1.622877,1.137579,0.2174289,0.1609706,3.691439,8.402158,2010-07-13,Summer,2010,194,14,6.8168347557210485,9.105955974802905,21.928526783817787
3906,4.945933e-14,5.181625e-06,0.0656971,0.009906564,0.3790638,0.2524438,0.08504883,0.2912284,0.4979174,0.0003131002,0.01653541,0.1361341,0.03770028,0.8870363,0.7213522,0.2752772,2.111788,1.138002,0.2167255,0.1614688,3.684857,8.330083,2010-07-16,Summer,2010,197,15,7.28364396582505,9.729521642471775,21.304961116148917
3907,4.911181e-14,5.195737e-06,0.0666656,0.01000403,0.3854965,0.2573708,0.08618768,0.2798455,0.5085524,0.0003206452,0.01709174,0.1381959,0.03746995,0.8942824,0.7239306,0.2785369,2.286866,1.148708,0.2204313,0.1610309,3.687679,8.32944,2010-07-19,Summer,2010,200,15,7.500992040937049,10.019856097405865,21.014626661214827
3908,4.880024e-14,5.21485e-06,0.06766602,0.01009792,0.3922249,0.2622733,0.08736934,0.2649882,0.5200697,0.0003286219,0.01761097,0.1401675,0.03751152,0.9065019,0.7339845,0.2826661,2.331151,1.160869,0.2248953,0.1601763,3.693093,8.356953,2010-07-22,Summer,2010,203,15,7.600557306750049,10.152855790020068,20.88162696860062
3909,4.852408e-14,5.239003e-06,0.06869807,0.01019329,0.398455,0.2671506,0.08847364,0.2521369,0.5300525,0.0003370403,0.01813604,0.1421788,0.03728236,0.9060442,0.7335093,0.2849322,2.067183,1.16455,0.2256199,0.159651,3.694041,8.359732,2010-07-25,Summer,2010,206,15,7.354589079303048,9.824290417586338,21.21019234103435
3910,4.828172e-14,5.268047e-06,0.06975447,0.01028661,0.4044519,0.2719531,0.08954097,0.2386061,0.5393156,0.000345864,0.01862813,0.1441365,0.03706058,0.9066269,0.7335194,0.2869956,2.229458,1.169642,0.2269702,0.1590447,3.694214,8.358347,2010-07-28,Summer,2010,209,15,7.536341892047049,10.067076574277971,20.96740618434272
3911,4.807291e-14,5.302078e-06,0.07083771,0.01037588,0.4106636,0.2767033,0.09063884,0.2245343,0.5487643,0.0003551125,0.01907216,0.1459743,0.03706233,0.9128859,0.7396031,0.2900065,2.26528,1.179225,0.2305556,0.1581912,3.6977,8.379511,2010-07-31,Summer,2010,212,16,7.610734434578048,10.166450439336444,20.868032319284247
3912,4.789731e-14,5.341187e-06,0.07194959,0.01045837,0.4168094,0.2814148,0.09173146,0.2112772,0.5578809,0.0003647977,0.01945872,0.1476523,0.03712349,0.9178594,0.7456232,0.2939543,2.229089,1.194412,0.2362226,0.157033,3.700386,8.403893,2010-08-03,Summer,2010,215,16,7.620319868887048,10.179254702010388,20.8552280566103
3913,4.775424e-14,5.385405e-06,0.07308938,0.01053496,0.4227229,0.286082,0.09279558,0.198784,0.5664014,0.000374914,0.01979765,0.1492046,0.03716292,0.9202536,0.749104,0.2983287,2.172636,1.211206,0.2417019,0.1557366,3.701821,8.421977,2010-08-06,Summer,2010,218,16,7.605922489405048,10.160022623133075,20.874460135487617
3914,4.764313e-14,5.43476e-06,0.07425471,0.01062115,0.4284757,0.2906905,0.09382266,0.1869628,0.5739375,0.0003854591,0.02018686,0.1509531,0.03709156,0.9222929,0.7500924,0.2998849,2.210863,1.206678,0.2383588,0.1554721,3.707573,8.438792,2010-08-09,Summer,2010,221,16,7.651029533860048,10.220276799107635,20.814205959513053
3915,4.756381e-14,5.489338e-06,0.07544417,0.01070603,0.4341691,0.2952376,0.09483354,0.1758162,0.5809361,0.0003964402,0.02054786,0.1526535,0.03701196,0.9243302,0.7519155,0.30113,2.213114,1.206496,0.237869,0.1552969,3.713405,8.457026,2010-08-12,Summer,2010,224,16,7.667909589538047,10.242825247084474,20.791657511536215
3916,4.751588e-14,5.549207e-06,0.07665651,0.01078887,0.4397212,0.2997184,0.09581774,0.1653092,0.5873327,0.0004078538,0.02088029,0.154294,0.03691372,0.9255518,0.7533833,0.3022346,2.201293,1.207942,0.2386723,0.1552151,3.718274,8.472538,2010-08-15,Summer,2010,227,17,7.672138133007048,10.248473752886078,20.786009005734613
3917,4.749889e-14,5.614427e-06,0.07788996,0.01086938,0.4450897,0.3041245,0.09676961,0.1554068,0.5930889,0.000419691,0.02118302,0.1558795,0.03679807,0.9259784,0.7539946,0.3034864,2.183336,1.211463,0.2400301,0.1551148,3.722015,8.483887,2010-08-18,Summer,2010,230,17,7.670928045427049,10.246857312907116,20.787625445713573
3918,4.75125e-14,5.685064e-06,0.07914247,0.01095529,0.4503229,0.308447,0.09768687,0.1460581,0.5980721,0.000431947,0.02150607,0.1575569,0.03664063,0.9267292,0.753978,0.3034033,2.213028,1.205485,0.2372387,0.1555086,3.727297,8.494809,2010-08-21,Summer,2010,233,17,7.702196762064046,10.288626193522289,20.7458565650984
3919,4.755664e-14,5.761226e-06,0.08041268,0.01104498,0.4555147,0.3126845,0.09858088,0.1372384,0.6024709,0.0004446273,0.02183493,0.1592941,0.03647315,0.9282826,0.7547063,0.3023866,2.250208,1.195971,0.233806,0.1562409,3.733877,8.508996,2010-08-24,Summer,2010,236,17,7.737601008526049,10.335919331929892,20.698563426690797
3920,4.763137e-14,5.843047e-06,0.08169974,0.01113852,0.4606954,0.3168389,0.09945469,0.128921,0.6063762,0.000457739,0.0221693,0.1610794,0.03630725,0.9305191,0.7564201,0.3007928,2.292889,1.18536,0.2300803,0.1572173,3.741309,8.527155,2010-08-27,Summer,2010,239,18,7.778422582047049,10.39044895816037,20.64403380046032
3921,4.773703e-14,5.930698e-06,0.08300412,0.01124697,0.4659696,0.3209209,0.1003077,0.1264296,0.6083905,0.0004713108,0.02258255,0.1631306,0.03609136,0.932524,0.7563254,0.2962893,2.407824,1.156692,0.2197114,0.15941,3.754211,8.55624,2010-08-30,Summer,2010,242,18,7.867327241498047,10.509208168838935,20.525274589781755
3922,4.787429e-14,6.024412e-06,0.08432762,0.01136145,0.471406,0.3249513,0.1011552,0.1258804,0.609807,0.0004853846,0.02300845,0.1652554,0.03588963,0.9357938,0.7585354,0.2913902,2.483541,1.132134,0.2119544,0.1619156,3.768442,8.594153,2010-09-02,Fall,2010,245,18,7.928798259012048,10.591321407499892,20.4431613511208
3923,4.8043e-14,6.124282e-06,0.08566613,0.0114752,0.4759493,0.3289072,0.1018562,0.1255297,0.609571,0.0004999417,0.02341561,0.1673607,0.03526507,0.9236681,0.7483472,0.2861616,2.076785,1.116478,0.2079612,0.164283,3.769996,8.577743,2010-09-05,Fall,2010,248,18,7.489186275982048,10.00408590789982,21.03039685072087
3924,4.824121e-14,6.230053e-06,0.08700476,0.01159365,0.4800318,0.3326954,0.1024682,0.127118,0.6075539,0.0005148707,0.02381188,0.1695001,0.03463535,0.914062,0.7369304,0.2807097,2.335763,1.098683,0.2022615,0.1667462,3.769382,8.547242,2010-09-08,Fall,2010,251,18,7.7120899407530485,10.301841542407974,20.732641216212716
