threeday_yrmo,threeday_yr,year,dayofyear,uPARxMixing
13825,1153,2012,218,608.067
13826,1153,2012,218,608.067
13827,1153,2012,218,608.067
13828,1153,2012,218,608.067
13829,1153,2012,218,608.067
13830,1153,2012,218,608.067
13831,1153,2012,218,608.067
13832,1153,2012,218,608.067
13833,1153,2012,218,608.067
13834,1153,2012,218,608.067
13835,1153,2012,218,608.067
13836,1153,2012,218,608.067
13837,1154,2012,221,433.827
13838,1154,2012,221,433.827
13839,1154,2012,221,433.827
13840,1154,2012,221,433.827
13841,1154,2012,221,433.827
13842,1154,2012,221,433.827
13843,1154,2012,221,433.827
13844,1154,2012,221,433.827
13845,1154,2012,221,433.827
13846,1154,2012,221,433.827
13847,1154,2012,221,433.827
13848,1154,2012,221,433.827
13849,1155,2012,224,468.358
13850,1155,2012,224,468.358
13851,1155,2012,224,468.358
13852,1155,2012,224,468.358
13853,1155,2012,224,468.358
13854,1155,2012,224,468.358
13855,1155,2012,224,468.358
13856,1155,2012,224,468.358
13857,1155,2012,224,468.358
13858,1155,2012,224,468.358
13859,1155,2012,224,468.358
13860,1155,2012,224,468.358
13861,1156,2012,227,415.525
13862,1156,2012,227,415.525
13863,1156,2012,227,415.525
13864,1156,2012,227,415.525
13865,1156,2012,227,415.525
13866,1156,2012,227,415.525
13867,1156,2012,227,415.525
13868,1156,2012,227,415.525
13869,1156,2012,227,415.525
13870,1156,2012,227,415.525
13871,1156,2012,227,415.525
13872,1156,2012,227,415.525
13873,1157,2012,230,475.459
13874,1157,2012,230,475.459
13875,1157,2012,230,475.459
13876,1157,2012,230,475.459
13877,1157,2012,230,475.459
13878,1157,2012,230,475.459
13879,1157,2012,230,475.459
13880,1157,2012,230,475.459
13881,1157,2012,230,475.459
13882,1157,2012,230,475.459
13883,1157,2012,230,475.459
13884,1157,2012,230,475.459
13885,1158,2012,233,476.084
13886,1158,2012,233,476.084
13887,1158,2012,233,476.084
13888,1158,2012,233,476.084
13889,1158,2012,233,476.084
13890,1158,2012,233,476.084
13891,1158,2012,233,476.084
13892,1158,2012,233,476.084
13893,1158,2012,233,476.084
13894,1158,2012,233,476.084
13895,1158,2012,233,476.084
13896,1158,2012,233,476.084
13897,1159,2012,236,556.013
13898,1159,2012,236,556.013
13899,1159,2012,236,556.013
13900,1159,2012,236,556.013
13901,1159,2012,236,556.013
13902,1159,2012,236,556.013
13903,1159,2012,236,556.013
13904,1159,2012,236,556.013
13905,1159,2012,236,556.013
13906,1159,2012,236,556.013
13907,1159,2012,236,556.013
13908,1159,2012,236,556.013
13909,1160,2012,239,500.482
13910,1160,2012,239,500.482
13911,1160,2012,239,500.482
13912,1160,2012,239,500.482
13913,1160,2012,239,500.482
13914,1160,2012,239,500.482
13915,1160,2012,239,500.482
13916,1160,2012,239,500.482
13917,1160,2012,239,500.482
13918,1160,2012,239,500.482
13919,1160,2012,239,500.482
13920,1160,2012,239,500.482
13921,1161,2012,242,453.375
13922,1161,2012,242,453.375
13923,1161,2012,242,453.375
13924,1161,2012,242,453.375
13925,1161,2012,242,453.375
13926,1161,2012,242,453.375
13927,1161,2012,242,453.375
13928,1161,2012,242,453.375
13929,1161,2012,242,453.375
13930,1161,2012,242,453.375
13931,1161,2012,242,453.375
13932,1161,2012,242,453.375
13933,1162,2012,245,604.375
13934,1162,2012,245,604.375
13935,1162,2012,245,604.375
13936,1162,2012,245,604.375
13937,1162,2012,245,604.375
13938,1162,2012,245,604.375
13939,1162,2012,245,604.375
13940,1162,2012,245,604.375
13941,1162,2012,245,604.375
13942,1162,2012,245,604.375
13943,1162,2012,245,604.375
13944,1162,2012,245,604.375
13945,1163,2012,248,559.994
13946,1163,2012,248,559.994
13947,1163,2012,248,559.994
13948,1163,2012,248,559.994
13949,1163,2012,248,559.994
13950,1163,2012,248,559.994
13951,1163,2012,248,559.994
13952,1163,2012,248,559.994
13953,1163,2012,248,559.994
13954,1163,2012,248,559.994
13955,1163,2012,248,559.994
13956,1163,2012,248,559.994
13957,1164,2012,251,506.694
13958,1164,2012,251,506.694
13959,1164,2012,251,506.694
13960,1164,2012,251,506.694
13961,1164,2012,251,506.694
13962,1164,2012,251,506.694
13963,1164,2012,251,506.694
13964,1164,2012,251,506.694
13965,1164,2012,251,506.694
13966,1164,2012,251,506.694
13967,1164,2012,251,506.694
13968,1164,2012,251,506.694
13969,1165,2012,254,345.145
13970,1165,2012,254,345.145
13971,1165,2012,254,345.145
13972,1165,2012,254,345.145
13973,1165,2012,254,345.145
13974,1165,2012,254,345.145
13975,1165,2012,254,345.145
13976,1165,2012,254,345.145
13977,1165,2012,254,345.145
13978,1165,2012,254,345.145
13979,1165,2012,254,345.145
13980,1165,2012,254,345.145
13981,1166,2012,257,447.606
13982,1166,2012,257,447.606
13983,1166,2012,257,447.606
13984,1166,2012,257,447.606
13985,1166,2012,257,447.606
13986,1166,2012,257,447.606
13987,1166,2012,257,447.606
13988,1166,2012,257,447.606
13989,1166,2012,257,447.606
13990,1166,2012,257,447.606
13991,1166,2012,257,447.606
13992,1166,2012,257,447.606
13993,1167,2012,260,486.627
13994,1167,2012,260,486.627
13995,1167,2012,260,486.627
13996,1167,2012,260,486.627
13997,1167,2012,260,486.627
13998,1167,2012,260,486.627
13999,1167,2012,260,486.627
14000,1167,2012,260,486.627
14001,1167,2012,260,486.627
14002,1167,2012,260,486.627
14003,1167,2012,260,486.627
14004,1167,2012,260,486.627
14005,1168,2012,263,538.033
14006,1168,2012,263,538.033
14007,1168,2012,263,538.033
14008,1168,2012,263,538.033
14009,1168,2012,263,538.033
14010,1168,2012,263,538.033
14011,1168,2012,263,538.033
14012,1168,2012,263,538.033
14013,1168,2012,263,538.033
14014,1168,2012,263,538.033
14015,1168,2012,263,538.033
14016,1168,2012,263,538.033
14017,1169,2012,266,513.286
14018,1169,2012,266,513.286
14019,1169,2012,266,513.286
14020,1169,2012,266,513.286
14021,1169,2012,266,513.286
14022,1169,2012,266,513.286
14023,1169,2012,266,513.286
14024,1169,2012,266,513.286
14025,1169,2012,266,513.286
14026,1169,2012,266,513.286
14027,1169,2012,266,513.286
14028,1169,2012,266,513.286
14029,1170,2012,269,462.057
14030,1170,2012,269,462.057
14031,1170,2012,269,462.057
14032,1170,2012,269,462.057
14033,1170,2012,269,462.057
14034,1170,2012,269,462.057
14035,1170,2012,269,462.057
14036,1170,2012,269,462.057
14037,1170,2012,269,462.057
14038,1170,2012,269,462.057
14039,1170,2012,269,462.057
14040,1170,2012,269,462.057
14041,1171,2012,272,380.968
14042,1171,2012,272,380.968
14043,1171,2012,272,380.968
14044,1171,2012,272,380.968
14045,1171,2012,272,380.968
14046,1171,2012,272,380.968
14047,1171,2012,272,380.968
14048,1171,2012,272,380.968
14049,1171,2012,272,380.968
14050,1171,2012,272,380.968
14051,1171,2012,272,380.968
14052,1171,2012,272,380.968
14053,1172,2012,275,423.426
14054,1172,2012,275,423.426
14055,1172,2012,275,423.426
14056,1172,2012,275,423.426
14057,1172,2012,275,423.426
14058,1172,2012,275,423.426
14059,1172,2012,275,423.426
14060,1172,2012,275,423.426
14061,1172,2012,275,423.426
14062,1172,2012,275,423.426
14063,1172,2012,275,423.426
14064,1172,2012,275,423.426
14065,1173,2012,278,488.862
14066,1173,2012,278,488.862
14067,1173,2012,278,488.862
14068,1173,2012,278,488.862
14069,1173,2012,278,488.862
14070,1173,2012,278,488.862
14071,1173,2012,278,488.862
14072,1173,2012,278,488.862
14073,1173,2012,278,488.862
14074,1173,2012,278,488.862
14075,1173,2012,278,488.862
14076,1173,2012,278,488.862
14077,1174,2012,281,436.416
14078,1174,2012,281,436.416
14079,1174,2012,281,436.416
14080,1174,2012,281,436.416
14081,1174,2012,281,436.416
14082,1174,2012,281,436.416
14083,1174,2012,281,436.416
14084,1174,2012,281,436.416
14085,1174,2012,281,436.416
14086,1174,2012,281,436.416
14087,1174,2012,281,436.416
14088,1174,2012,281,436.416
14089,1175,2012,284,389.486
14090,1175,2012,284,389.486
14091,1175,2012,284,389.486
14092,1175,2012,284,389.486
14093,1175,2012,284,389.486
14094,1175,2012,284,389.486
14095,1175,2012,284,389.486
14096,1175,2012,284,389.486
14097,1175,2012,284,389.486
14098,1175,2012,284,389.486
14099,1175,2012,284,389.486
14100,1175,2012,284,389.486
14101,1176,2012,287,149.149
14102,1176,2012,287,149.149
14103,1176,2012,287,149.149
14104,1176,2012,287,149.149
14105,1176,2012,287,149.149
14106,1176,2012,287,149.149
14107,1176,2012,287,149.149
14108,1176,2012,287,149.149
14109,1176,2012,287,149.149
14110,1176,2012,287,149.149
14111,1176,2012,287,149.149
14112,1176,2012,287,149.149
14113,1177,2012,290,285.683
14114,1177,2012,290,285.683
14115,1177,2012,290,285.683
14116,1177,2012,290,285.683
14117,1177,2012,290,285.683
14118,1177,2012,290,285.683
14119,1177,2012,290,285.683
14120,1177,2012,290,285.683
14121,1177,2012,290,285.683
14122,1177,2012,290,285.683
14123,1177,2012,290,285.683
14124,1177,2012,290,285.683
14125,1178,2012,293,260.227
14126,1178,2012,293,260.227
14127,1178,2012,293,260.227
14128,1178,2012,293,260.227
14129,1178,2012,293,260.227
14130,1178,2012,293,260.227
14131,1178,2012,293,260.227
14132,1178,2012,293,260.227
14133,1178,2012,293,260.227
14134,1178,2012,293,260.227
14135,1178,2012,293,260.227
14136,1178,2012,293,260.227
14137,1179,2012,296,220.622
14138,1179,2012,296,220.622
14139,1179,2012,296,220.622
14140,1179,2012,296,220.622
14141,1179,2012,296,220.622
14142,1179,2012,296,220.622
14143,1179,2012,296,220.622
14144,1179,2012,296,220.622
14145,1179,2012,296,220.622
14146,1179,2012,296,220.622
14147,1179,2012,296,220.622
14148,1179,2012,296,220.622
14149,1180,2012,299,215.759
14150,1180,2012,299,215.759
14151,1180,2012,299,215.759
14152,1180,2012,299,215.759
14153,1180,2012,299,215.759
14154,1180,2012,299,215.759
14155,1180,2012,299,215.759
14156,1180,2012,299,215.759
14157,1180,2012,299,215.759
14158,1180,2012,299,215.759
14159,1180,2012,299,215.759
14160,1180,2012,299,215.759
14161,1181,2012,302,131.142
14162,1181,2012,302,131.142
14163,1181,2012,302,131.142
14164,1181,2012,302,131.142
14165,1181,2012,302,131.142
14166,1181,2012,302,131.142
14167,1181,2012,302,131.142
14168,1181,2012,302,131.142
14169,1181,2012,302,131.142
14170,1181,2012,302,131.142
14171,1181,2012,302,131.142
14172,1181,2012,302,131.142
14173,1182,2012,305,98.805
14174,1182,2012,305,98.805
14175,1182,2012,305,98.805
14176,1182,2012,305,98.805
14177,1182,2012,305,98.805
14178,1182,2012,305,98.805
14179,1182,2012,305,98.805
14180,1182,2012,305,98.805
14181,1182,2012,305,98.805
14182,1182,2012,305,98.805
14183,1182,2012,305,98.805
14184,1182,2012,305,98.805
14185,1183,2012,308,123.199
14186,1183,2012,308,123.199
14187,1183,2012,308,123.199
14188,1183,2012,308,123.199
14189,1183,2012,308,123.199
14190,1183,2012,308,123.199
14191,1183,2012,308,123.199
14192,1183,2012,308,123.199
14193,1183,2012,308,123.199
14194,1183,2012,308,123.199
14195,1183,2012,308,123.199
14196,1183,2012,308,123.199
14197,1184,2012,311,164.813
14198,1184,2012,311,164.813
14199,1184,2012,311,164.813
14200,1184,2012,311,164.813
14201,1184,2012,311,164.813
14202,1184,2012,311,164.813
14203,1184,2012,311,164.813
14204,1184,2012,311,164.813
14205,1184,2012,311,164.813
14206,1184,2012,311,164.813
14207,1184,2012,311,164.813
14208,1184,2012,311,164.813
14209,1185,2012,314,226.241
14210,1185,2012,314,226.241
14211,1185,2012,314,226.241
14212,1185,2012,314,226.241
14213,1185,2012,314,226.241
14214,1185,2012,314,226.241
14215,1185,2012,314,226.241
14216,1185,2012,314,226.241
14217,1185,2012,314,226.241
14218,1185,2012,314,226.241
14219,1185,2012,314,226.241
14220,1185,2012,314,226.241
14221,1186,2012,317,106.847
14222,1186,2012,317,106.847
14223,1186,2012,317,106.847
14224,1186,2012,317,106.847
14225,1186,2012,317,106.847
14226,1186,2012,317,106.847
14227,1186,2012,317,106.847
14228,1186,2012,317,106.847
14229,1186,2012,317,106.847
14230,1186,2012,317,106.847
14231,1186,2012,317,106.847
14232,1186,2012,317,106.847
14233,1187,2012,320,204.18
14234,1187,2012,320,204.18
14235,1187,2012,320,204.18
14236,1187,2012,320,204.18
14237,1187,2012,320,204.18
14238,1187,2012,320,204.18
14239,1187,2012,320,204.18
14240,1187,2012,320,204.18
14241,1187,2012,320,204.18
14242,1187,2012,320,204.18
14243,1187,2012,320,204.18
14244,1187,2012,320,204.18
14245,1188,2012,323,111.371
14246,1188,2012,323,111.371
14247,1188,2012,323,111.371
14248,1188,2012,323,111.371
14249,1188,2012,323,111.371
14250,1188,2012,323,111.371
14251,1188,2012,323,111.371
14252,1188,2012,323,111.371
14253,1188,2012,323,111.371
14254,1188,2012,323,111.371
14255,1188,2012,323,111.371
14256,1188,2012,323,111.371
14257,1189,2012,326,131.278
14258,1189,2012,326,131.278
14259,1189,2012,326,131.278
14260,1189,2012,326,131.278
14261,1189,2012,326,131.278
14262,1189,2012,326,131.278
14263,1189,2012,326,131.278
14264,1189,2012,326,131.278
14265,1189,2012,326,131.278
14266,1189,2012,326,131.278
14267,1189,2012,326,131.278
14268,1189,2012,326,131.278
14269,1190,2012,329,131.903
14270,1190,2012,329,131.903
14271,1190,2012,329,131.903
14272,1190,2012,329,131.903
14273,1190,2012,329,131.903
14274,1190,2012,329,131.903
14275,1190,2012,329,131.903
14276,1190,2012,329,131.903
14277,1190,2012,329,131.903
14278,1190,2012,329,131.903
14279,1190,2012,329,131.903
14280,1190,2012,329,131.903
14281,1191,2012,332,160.668
14282,1191,2012,332,160.668
14283,1191,2012,332,160.668
14284,1191,2012,332,160.668
14285,1191,2012,332,160.668
14286,1191,2012,332,160.668
14287,1191,2012,332,160.668
14288,1191,2012,332,160.668
14289,1191,2012,332,160.668
14290,1191,2012,332,160.668
14291,1191,2012,332,160.668
14292,1191,2012,332,160.668
14293,1192,2012,335,98.118
14294,1192,2012,335,98.118
14295,1192,2012,335,98.118
14296,1192,2012,335,98.118
14297,1192,2012,335,98.118
14298,1192,2012,335,98.118
14299,1192,2012,335,98.118
14300,1192,2012,335,98.118
14301,1192,2012,335,98.118
14302,1192,2012,335,98.118
14303,1192,2012,335,98.118
14304,1192,2012,335,98.118
14305,1193,2012,338,107.058
14306,1193,2012,338,107.058
14307,1193,2012,338,107.058
14308,1193,2012,338,107.058
14309,1193,2012,338,107.058
14310,1193,2012,338,107.058
14311,1193,2012,338,107.058
14312,1193,2012,338,107.058
14313,1193,2012,338,107.058
14314,1193,2012,338,107.058
14315,1193,2012,338,107.058
14316,1193,2012,338,107.058
14317,1194,2012,341,117.786
14318,1194,2012,341,117.786
14319,1194,2012,341,117.786
14320,1194,2012,341,117.786
14321,1194,2012,341,117.786
14322,1194,2012,341,117.786
14323,1194,2012,341,117.786
14324,1194,2012,341,117.786
14325,1194,2012,341,117.786
14326,1194,2012,341,117.786
14327,1194,2012,341,117.786
14328,1194,2012,341,117.786
14329,1195,2012,344,79.364
14330,1195,2012,344,79.364
14331,1195,2012,344,79.364
14332,1195,2012,344,79.364
14333,1195,2012,344,79.364
14334,1195,2012,344,79.364
14335,1195,2012,344,79.364
14336,1195,2012,344,79.364
14337,1195,2012,344,79.364
14338,1195,2012,344,79.364
14339,1195,2012,344,79.364
14340,1195,2012,344,79.364
14341,1196,2012,347,91.418
14342,1196,2012,347,91.418
14343,1196,2012,347,91.418
14344,1196,2012,347,91.418
14345,1196,2012,347,91.418
14346,1196,2012,347,91.418
14347,1196,2012,347,91.418
14348,1196,2012,347,91.418
14349,1196,2012,347,91.418
14350,1196,2012,347,91.418
14351,1196,2012,347,91.418
14352,1196,2012,347,91.418
14353,1197,2012,350,123.873
14354,1197,2012,350,123.873
14355,1197,2012,350,123.873
14356,1197,2012,350,123.873
14357,1197,2012,350,123.873
14358,1197,2012,350,123.873
14359,1197,2012,350,123.873
14360,1197,2012,350,123.873
14361,1197,2012,350,123.873
14362,1197,2012,350,123.873
14363,1197,2012,350,123.873
14364,1197,2012,350,123.873
14365,1198,2012,353,142.272
14366,1198,2012,353,142.272
14367,1198,2012,353,142.272
14368,1198,2012,353,142.272
14369,1198,2012,353,142.272
14370,1198,2012,353,142.272
14371,1198,2012,353,142.272
14372,1198,2012,353,142.272
14373,1198,2012,353,142.272
14374,1198,2012,353,142.272
14375,1198,2012,353,142.272
14376,1198,2012,353,142.272
14377,1199,2012,356,84.366
14378,1199,2012,356,84.366
14379,1199,2012,356,84.366
14380,1199,2012,356,84.366
14381,1199,2012,356,84.366
14382,1199,2012,356,84.366
14383,1199,2012,356,84.366
14384,1199,2012,356,84.366
14385,1199,2012,356,84.366
14386,1199,2012,356,84.366
14387,1199,2012,356,84.366
14388,1199,2012,356,84.366
14389,1200,2012,361,97.43
14390,1200,2012,361,97.43
14391,1200,2012,361,97.43
14392,1200,2012,361,97.43
14393,1200,2012,361,97.43
14394,1200,2012,361,97.43
14395,1200,2012,361,97.43
14396,1200,2012,361,97.43
14397,1200,2012,361,97.43
14398,1200,2012,361,97.43
14399,1200,2012,361,97.43
14400,1200,2012,361,97.43
14401,1201,2013,2,162.304
14402,1201,2013,2,162.304
14403,1201,2013,2,162.304
14404,1201,2013,2,162.304
14405,1201,2013,2,162.304
14406,1201,2013,2,162.304
14407,1201,2013,2,162.304
14408,1201,2013,2,162.304
14409,1201,2013,2,162.304
14410,1201,2013,2,162.304
14411,1201,2013,2,162.304
14412,1201,2013,2,162.304
14413,1202,2013,5,66.577
14414,1202,2013,5,66.577
14415,1202,2013,5,66.577
14416,1202,2013,5,66.577
14417,1202,2013,5,66.577
14418,1202,2013,5,66.577
14419,1202,2013,5,66.577
14420,1202,2013,5,66.577
14421,1202,2013,5,66.577
14422,1202,2013,5,66.577
14423,1202,2013,5,66.577
14424,1202,2013,5,66.577
14425,1203,2013,8,71.97
14426,1203,2013,8,71.97
14427,1203,2013,8,71.97
14428,1203,2013,8,71.97
14429,1203,2013,8,71.97
14430,1203,2013,8,71.97
14431,1203,2013,8,71.97
14432,1203,2013,8,71.97
14433,1203,2013,8,71.97
14434,1203,2013,8,71.97
14435,1203,2013,8,71.97
14436,1203,2013,8,71.97
14437,1204,2013,11,214.681
14438,1204,2013,11,214.681
14439,1204,2013,11,214.681
14440,1204,2013,11,214.681
14441,1204,2013,11,214.681
14442,1204,2013,11,214.681
14443,1204,2013,11,214.681
14444,1204,2013,11,214.681
14445,1204,2013,11,214.681
14446,1204,2013,11,214.681
14447,1204,2013,11,214.681
14448,1204,2013,11,214.681
14449,1205,2013,14,129.778
14450,1205,2013,14,129.778
14451,1205,2013,14,129.778
14452,1205,2013,14,129.778
14453,1205,2013,14,129.778
14454,1205,2013,14,129.778
14455,1205,2013,14,129.778
14456,1205,2013,14,129.778
14457,1205,2013,14,129.778
14458,1205,2013,14,129.778
14459,1205,2013,14,129.778
14460,1205,2013,14,129.778
14461,1206,2013,17,207.506
14462,1206,2013,17,207.506
14463,1206,2013,17,207.506
14464,1206,2013,17,207.506
14465,1206,2013,17,207.506
14466,1206,2013,17,207.506
14467,1206,2013,17,207.506
14468,1206,2013,17,207.506
14469,1206,2013,17,207.506
14470,1206,2013,17,207.506
14471,1206,2013,17,207.506
14472,1206,2013,17,207.506
14473,1207,2013,20,178.822
14474,1207,2013,20,178.822
14475,1207,2013,20,178.822
14476,1207,2013,20,178.822
14477,1207,2013,20,178.822
14478,1207,2013,20,178.822
14479,1207,2013,20,178.822
14480,1207,2013,20,178.822
14481,1207,2013,20,178.822
14482,1207,2013,20,178.822
14483,1207,2013,20,178.822
14484,1207,2013,20,178.822
14485,1208,2013,23,95.863
14486,1208,2013,23,95.863
14487,1208,2013,23,95.863
14488,1208,2013,23,95.863
14489,1208,2013,23,95.863
14490,1208,2013,23,95.863
14491,1208,2013,23,95.863
14492,1208,2013,23,95.863
14493,1208,2013,23,95.863
14494,1208,2013,23,95.863
14495,1208,2013,23,95.863
14496,1208,2013,23,95.863
14497,1209,2013,26,132.865
14498,1209,2013,26,132.865
14499,1209,2013,26,132.865
14500,1209,2013,26,132.865
14501,1209,2013,26,132.865
14502,1209,2013,26,132.865
14503,1209,2013,26,132.865
14504,1209,2013,26,132.865
14505,1209,2013,26,132.865
14506,1209,2013,26,132.865
14507,1209,2013,26,132.865
14508,1209,2013,26,132.865
14509,1210,2013,29,96.654
14510,1210,2013,29,96.654
14511,1210,2013,29,96.654
14512,1210,2013,29,96.654
14513,1210,2013,29,96.654
14514,1210,2013,29,96.654
14515,1210,2013,29,96.654
14516,1210,2013,29,96.654
14517,1210,2013,29,96.654
14518,1210,2013,29,96.654
14519,1210,2013,29,96.654
14520,1210,2013,29,96.654
14521,1211,2013,32,120.863
14522,1211,2013,32,120.863
14523,1211,2013,32,120.863
14524,1211,2013,32,120.863
14525,1211,2013,32,120.863
14526,1211,2013,32,120.863
14527,1211,2013,32,120.863
14528,1211,2013,32,120.863
14529,1211,2013,32,120.863
14530,1211,2013,32,120.863
14531,1211,2013,32,120.863
14532,1211,2013,32,120.863
14533,1212,2013,35,130.578
14534,1212,2013,35,130.578
14535,1212,2013,35,130.578
14536,1212,2013,35,130.578
14537,1212,2013,35,130.578
14538,1212,2013,35,130.578
14539,1212,2013,35,130.578
14540,1212,2013,35,130.578
14541,1212,2013,35,130.578
14542,1212,2013,35,130.578
14543,1212,2013,35,130.578
14544,1212,2013,35,130.578
14545,1213,2013,38,193.354
14546,1213,2013,38,193.354
14547,1213,2013,38,193.354
14548,1213,2013,38,193.354
14549,1213,2013,38,193.354
14550,1213,2013,38,193.354
14551,1213,2013,38,193.354
14552,1213,2013,38,193.354
14553,1213,2013,38,193.354
14554,1213,2013,38,193.354
14555,1213,2013,38,193.354
14556,1213,2013,38,193.354
14557,1214,2013,41,246.421
14558,1214,2013,41,246.421
14559,1214,2013,41,246.421
14560,1214,2013,41,246.421
14561,1214,2013,41,246.421
14562,1214,2013,41,246.421
14563,1214,2013,41,246.421
14564,1214,2013,41,246.421
14565,1214,2013,41,246.421
14566,1214,2013,41,246.421
14567,1214,2013,41,246.421
14568,1214,2013,41,246.421
14569,1215,2013,44,162.546
14570,1215,2013,44,162.546
14571,1215,2013,44,162.546
14572,1215,2013,44,162.546
14573,1215,2013,44,162.546
14574,1215,2013,44,162.546
14575,1215,2013,44,162.546
14576,1215,2013,44,162.546
14577,1215,2013,44,162.546
14578,1215,2013,44,162.546
14579,1215,2013,44,162.546
14580,1215,2013,44,162.546
14581,1216,2013,47,277.744
14582,1216,2013,47,277.744
14583,1216,2013,47,277.744
14584,1216,2013,47,277.744
14585,1216,2013,47,277.744
14586,1216,2013,47,277.744
14587,1216,2013,47,277.744
14588,1216,2013,47,277.744
14589,1216,2013,47,277.744
14590,1216,2013,47,277.744
14591,1216,2013,47,277.744
14592,1216,2013,47,277.744
14593,1217,2013,50,211.638
14594,1217,2013,50,211.638
14595,1217,2013,50,211.638
14596,1217,2013,50,211.638
14597,1217,2013,50,211.638
14598,1217,2013,50,211.638
14599,1217,2013,50,211.638
14600,1217,2013,50,211.638
14601,1217,2013,50,211.638
14602,1217,2013,50,211.638
14603,1217,2013,50,211.638
14604,1217,2013,50,211.638
14605,1218,2013,53,163.081
14606,1218,2013,53,163.081
14607,1218,2013,53,163.081
14608,1218,2013,53,163.081
14609,1218,2013,53,163.081
14610,1218,2013,53,163.081
14611,1218,2013,53,163.081
14612,1218,2013,53,163.081
14613,1218,2013,53,163.081
14614,1218,2013,53,163.081
14615,1218,2013,53,163.081
14616,1218,2013,53,163.081
14617,1219,2013,56,233.877
14618,1219,2013,56,233.877
14619,1219,2013,56,233.877
14620,1219,2013,56,233.877
14621,1219,2013,56,233.877
14622,1219,2013,56,233.877
14623,1219,2013,56,233.877
14624,1219,2013,56,233.877
14625,1219,2013,56,233.877
14626,1219,2013,56,233.877
14627,1219,2013,56,233.877
14628,1219,2013,56,233.877
14629,1220,2013,59,190.482
14630,1220,2013,59,190.482
14631,1220,2013,59,190.482
14632,1220,2013,59,190.482
14633,1220,2013,59,190.482
14634,1220,2013,59,190.482
14635,1220,2013,59,190.482
14636,1220,2013,59,190.482
14637,1220,2013,59,190.482
14638,1220,2013,59,190.482
14639,1220,2013,59,190.482
14640,1220,2013,59,190.482
14641,1221,2013,62,315.936
14642,1221,2013,62,315.936
14643,1221,2013,62,315.936
14644,1221,2013,62,315.936
14645,1221,2013,62,315.936
14646,1221,2013,62,315.936
14647,1221,2013,62,315.936
14648,1221,2013,62,315.936
14649,1221,2013,62,315.936
14650,1221,2013,62,315.936
14651,1221,2013,62,315.936
14652,1221,2013,62,315.936
14653,1222,2013,65,186.86
14654,1222,2013,65,186.86
14655,1222,2013,65,186.86
14656,1222,2013,65,186.86
14657,1222,2013,65,186.86
14658,1222,2013,65,186.86
14659,1222,2013,65,186.86
14660,1222,2013,65,186.86
14661,1222,2013,65,186.86
14662,1222,2013,65,186.86
14663,1222,2013,65,186.86
14664,1222,2013,65,186.86
14665,1223,2013,68,456.32
14666,1223,2013,68,456.32
14667,1223,2013,68,456.32
14668,1223,2013,68,456.32
14669,1223,2013,68,456.32
14670,1223,2013,68,456.32
14671,1223,2013,68,456.32
14672,1223,2013,68,456.32
14673,1223,2013,68,456.32
14674,1223,2013,68,456.32
14675,1223,2013,68,456.32
14676,1223,2013,68,456.32
14677,1224,2013,71,201.051
14678,1224,2013,71,201.051
14679,1224,2013,71,201.051
14680,1224,2013,71,201.051
14681,1224,2013,71,201.051
14682,1224,2013,71,201.051
14683,1224,2013,71,201.051
14684,1224,2013,71,201.051
14685,1224,2013,71,201.051
14686,1224,2013,71,201.051
14687,1224,2013,71,201.051
14688,1224,2013,71,201.051
14689,1225,2013,74,224.248
14690,1225,2013,74,224.248
14691,1225,2013,74,224.248
14692,1225,2013,74,224.248
14693,1225,2013,74,224.248
14694,1225,2013,74,224.248
14695,1225,2013,74,224.248
14696,1225,2013,74,224.248
14697,1225,2013,74,224.248
14698,1225,2013,74,224.248
14699,1225,2013,74,224.248
14700,1225,2013,74,224.248
14701,1226,2013,77,545.069
14702,1226,2013,77,545.069
14703,1226,2013,77,545.069
14704,1226,2013,77,545.069
14705,1226,2013,77,545.069
14706,1226,2013,77,545.069
14707,1226,2013,77,545.069
14708,1226,2013,77,545.069
14709,1226,2013,77,545.069
14710,1226,2013,77,545.069
14711,1226,2013,77,545.069
14712,1226,2013,77,545.069
14713,1227,2013,80,400.414
14714,1227,2013,80,400.414
14715,1227,2013,80,400.414
14716,1227,2013,80,400.414
14717,1227,2013,80,400.414
14718,1227,2013,80,400.414
14719,1227,2013,80,400.414
14720,1227,2013,80,400.414
14721,1227,2013,80,400.414
14722,1227,2013,80,400.414
14723,1227,2013,80,400.414
14724,1227,2013,80,400.414
14725,1228,2013,83,369.455
14726,1228,2013,83,369.455
14727,1228,2013,83,369.455
14728,1228,2013,83,369.455
14729,1228,2013,83,369.455
14730,1228,2013,83,369.455
14731,1228,2013,83,369.455
14732,1228,2013,83,369.455
14733,1228,2013,83,369.455
14734,1228,2013,83,369.455
14735,1228,2013,83,369.455
14736,1228,2013,83,369.455
14737,1229,2013,86,373.051
14738,1229,2013,86,373.051
14739,1229,2013,86,373.051
14740,1229,2013,86,373.051
14741,1229,2013,86,373.051
14742,1229,2013,86,373.051
14743,1229,2013,86,373.051
14744,1229,2013,86,373.051
14745,1229,2013,86,373.051
14746,1229,2013,86,373.051
14747,1229,2013,86,373.051
14748,1229,2013,86,373.051
14749,1230,2013,89,651.816
14750,1230,2013,89,651.816
14751,1230,2013,89,651.816
14752,1230,2013,89,651.816
14753,1230,2013,89,651.816
14754,1230,2013,89,651.816
14755,1230,2013,89,651.816
